"";"name1";"measurement"
"7";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.0"
"17";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.6"
"27";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.6"
"37";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.7"
"47";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.4"
"57";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.6"
"67";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-14.4"
"77";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-14.1"
"87";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.8"
"97";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-15.2"
"107";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.9"
"117";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.9"
"127";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-15.8"
"137";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-14.2"
"147";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-16.4"
"157";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.4"
"167";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.0"
"177";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.7"
"187";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.6"
"197";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.2"
"207";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.0"
"217";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.1"
"227";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.4"
"237";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.8"
"247";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.3"
"257";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.1"
"267";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.5"
"277";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.1"
"287";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.3"
"297";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-16.7"
"307";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.1"
"317";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.8"
"327";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-18.1"
"337";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-24.7"
"347";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-22.7"
"357";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-22.9"
"367";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-30.9"
"377";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-33.0"
"387";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-26.2"
"397";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-21.3"
"407";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-13.3"
"417";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.4"
"427";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.6"
"437";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-21.4"
"447";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-20.6"
"457";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-15.8"
"467";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.4"
"477";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-22.1"
"487";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-24.3"
"497";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.8"
"507";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-15.2"
"517";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-19.6"
"527";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-25.0"
"537";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-19.8"
"547";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-14.1"
