"";"name1";"measurement"
"7";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-7,5
"17";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-9,1
"27";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-11,3
"37";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-17,6
"47";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-25,2
"57";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-15
"67";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-19,8
"77";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-24,8
"87";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-10,2
"97";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-13,8
"107";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-20,3
"117";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-27
"127";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-10
"137";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-14,9
"147";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-2,6
"157";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-10,9
"167";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-19,1
"177";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-14,8
"187";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-20
"197";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-18,4
"207";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-2,9
"217";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";0,1
"227";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-5,8
"237";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-14,1
"247";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-8,2
"257";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-5,2
"267";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-3,3
"277";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-17,3
"287";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-25,2
"297";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-5,7
"307";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-7,3
"317";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-11
"327";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-5,1
"337";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-5,3
"347";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-1,9
"357";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-3,2
"367";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-14,7
"377";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-16,5
"387";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-16,1
"397";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-29,8
"407";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-31,6
"417";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-13,9
"427";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-12
"437";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-11,6
"447";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-15,6
"457";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-24,5
"467";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-20,3
"477";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-21,3
"487";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-13,5
"497";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-11,8
"507";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-10,1
"517";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-11,6
"527";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-14,7
"537";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-9,3
"547";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";0,3
"557";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";0,7
"567";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-2,3
"577";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-10,4
"587";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-10,5
"597";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-3,6
"607";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-1,3
"617";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-1,3
"627";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-3
"637";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-2,9
"647";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-3,8
"657";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-3,4
"667";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-0,9
"677";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";1,7
"687";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";0,6
"697";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";1,3
"707";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-4
"717";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-5,7
"727";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-9,2
"737";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-15,1
"747";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-8,9
"757";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-10,3
"767";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-9,7
"777";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-5
"787";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-5
"797";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-9,6
"807";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-11,9
"817";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-17,2
"827";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-19,2
"837";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-19,5
"847";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-14
"857";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-6,6
"867";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-6,5
"877";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-3,9
"887";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-3,5
"897";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-4,2
"907";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-7,6
"917";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-5
"927";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-7,7
"937";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-5,5
"947";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-10
"957";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-12,3
"967";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-12,2
