"";"name1";"measurement"
"7";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.5"
"17";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.7"
"27";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.2"
"37";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.7"
"47";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-26.4"
"57";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.4"
"67";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.2"
"77";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.4"
"87";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.3"
"97";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.9"
"107";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.3"
"117";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-19.4"
"127";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-22.2"
"137";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-16.2"
"147";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-21.3"
"157";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-16.2"
"167";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.5"
"177";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.9"
"187";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.1"
"197";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-32.9"
"207";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-20.1"
"217";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.3"
"227";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-20.9"
"237";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-15.2"
"247";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.0"
"257";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.3"
"267";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-15.1"
"277";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-15.6"
"287";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-18.4"
"297";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-23.4"
"307";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.0"
"317";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-13.6"
"327";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.7"
"337";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.3"
"347";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.0"
"357";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-14.1"
"367";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.9"
"377";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.4"
"387";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.6"
"397";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.2"
"407";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.9"
"417";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.6"
"427";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.7"
"437";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-13.6"
"447";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.0"
"457";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.5"
"467";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.1"
"477";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.9"
"487";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.4"
"497";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-18.1"
"507";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.5"
"517";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.6"
"527";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.2"
"537";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.9"
"547";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.5"
"557";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.7"
"567";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.9"
"577";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-16.1"
"587";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-19.1"
"597";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.0"
"607";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.4"
"617";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.7"
"627";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.2"
"637";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.0"
"647";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.2"
"657";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-16.0"
"667";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-0.5"
"677";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.1"
"687";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.6"
"697";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.3"
"707";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-0.6"
"717";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-0.9"
