"";"name1";"measurement"
"7";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-13.2"
"17";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-14.0"
"27";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.0"
"37";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.7"
"47";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.5"
"57";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-18.4"
"67";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.1"
"77";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-26.8"
"87";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.3"
"97";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.9"
"107";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-13.1"
"117";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-13.4"
"127";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.4"
"137";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.0"
"147";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.2"
"157";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-13.8"
"167";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.6"
"177";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.4"
"187";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-13.3"
"197";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.4"
"207";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.1"
"217";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.5"
"227";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.9"
"237";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.0"
"247";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-15.7"
"257";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.5"
"267";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.1"
"277";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.7"
"287";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.2"
"297";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.4"
"307";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.7"
"317";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.1"
"327";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"0.2"
"337";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-0.1"
"347";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.0"
"357";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.2"
"367";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.9"
"377";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-15.1"
"387";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.4"
"397";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.5"
"407";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.3"
"417";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.3"
"427";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-21.1"
"437";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.9"
"447";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.9"
"457";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-0.8"
"467";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.4"
"477";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.0"
"487";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.5"
"497";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.1"
"507";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.4"
"517";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.0"
"527";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.3"
"537";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.0"
"547";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.3"
"557";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.8"
"567";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.1"
"577";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.7"
"587";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.9"
"597";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"0.2"
"607";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.8"
"617";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.0"
"627";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"0.1"
"637";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.5"
"647";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.0"
"657";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.6"
"667";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.1"
"677";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.2"
"687";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.2"
"697";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.4"
"707";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.5"
"717";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.3"
"727";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"0.1"
"737";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.4"
"747";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.2"
"757";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-16.6"
"767";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.8"
"777";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.4"
"787";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.9"
"797";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.6"
"807";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.6"
"817";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"2.1"
"827";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"3.2"
"837";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.7"
"847";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.2"
"857";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.3"
"867";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-15.5"
"877";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.4"
"887";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.5"
"897";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.7"
"907";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.5"
"917";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.8"
"927";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.0"
"937";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.0"
"947";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.2"
"957";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.5"
"967";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.2"
"977";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.8"
"987";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.1"
"997";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.0"
"1007";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.7"
"1017";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.1"
"1027";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.3"
"1037";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"4.5"
"1047";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"3.1"
"1057";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"0.8"
"1067";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-0.5"
"1077";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.0"
"1087";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.6"
"1097";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.6"
"1107";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.0"
"1117";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.3"
"1127";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.7"
"1137";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"0.9"
"1147";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.0"
"1157";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"2.6"
"1167";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"4.6"
"1177";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"4.6"
"1187";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"4.6"
"1197";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"3.4"
"1207";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"3.5"
"1217";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-0.6"
"1227";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.7"
"1237";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"4.2"
"1247";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.3"
"1257";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"3.2"
"1267";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"6.8"
"1277";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"4.4"
"1287";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"2.5"
"1297";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"4.3"
"1307";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"2.3"
"1317";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"3.1"
"1327";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"2.4"
"1337";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"5.6"
"1347";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"4.0"
"1357";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"5.1"
"1367";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"3.2"
"1377";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.3"
"1387";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.5"
"1397";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.4"
"1407";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"2.3"
"1417";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"4.4"
