"";"name1";"measurement"
"7";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.6"
"17";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.5"
"27";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.7"
"37";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.3"
"47";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"0.4"
"57";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.1"
"67";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.4"
"77";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.2"
"87";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.1"
"97";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.4"
"107";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.7"
"117";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.8"
"127";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.5"
"137";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.4"
"147";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.1"
"157";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-15.0"
"167";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.8"
"177";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-13.6"
"187";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.4"
"197";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.2"
"207";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.7"
"217";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.7"
"227";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.0"
"237";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-20.3"
"247";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-23.6"
"257";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-24.9"
"267";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-27.5"
"277";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-30.9"
"287";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-35.7"
"297";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-38.9"
"307";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-31.4"
"317";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.3"
"327";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.9"
"337";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-15.2"
"347";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-20.6"
