"";"name1";"measurement"
"7";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-19.7"
"17";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-23.6"
"27";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-15.9"
"37";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-24.1"
"47";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-30.0"
"57";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-24.5"
"67";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-20.3"
"77";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-13.4"
"87";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-20.2"
"97";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-18.2"
"107";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.0"
"117";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.7"
"127";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.5"
"137";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.1"
"147";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.7"
"157";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.7"
"167";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-18.4"
"177";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.6"
"187";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.9"
"197";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.4"
"207";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.3"
"217";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-15.3"
"227";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-18.6"
"237";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.1"
"247";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.7"
"257";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-14.6"
"267";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-22.7"
"277";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-33.0"
"287";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-30.4"
"297";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-20.8"
"307";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.5"
"317";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.7"
"327";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.5"
"337";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-26.2"
"347";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-35.8"
"357";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-28.4"
"367";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-26.1"
"377";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-21.4"
"387";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-25.1"
"397";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-24.7"
"407";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-27.9"
"417";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-18.0"
"427";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.8"
"437";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.5"
"447";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.6"
"457";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.5"
"467";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.3"
"477";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.4"
"487";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.5"
"497";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-13.6"
"507";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-31.7"
"517";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-26.9"
"527";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-21.2"
"537";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.9"
"547";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.5"
"557";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.7"
"567";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"0.7"
"577";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.2"
"587";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-0.2"
"597";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"0.1"
"607";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.8"
"617";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.9"
"627";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-13.2"
"637";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.2"
"647";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-13.7"
"657";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-13.1"
"667";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-13.9"
"677";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.8"
"687";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.9"
"697";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.3"
"707";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.4"
"717";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.5"
"727";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.1"
"737";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.6"
"747";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.0"
"757";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-13.1"
"767";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.2"
"777";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.5"
"787";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.9"
"797";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.9"
"807";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.9"
"817";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"0.5"
"827";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.8"
"837";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.8"
"847";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.9"
"857";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.5"
"867";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.6"
"877";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.2"
"887";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.0"
"897";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.0"
"907";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.3"
"917";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.8"
"927";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.7"
"937";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.4"
"947";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.8"
"957";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.3"
"967";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-16.7"
"977";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.7"
"987";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.4"
"997";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.5"
"1007";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.1"
"1017";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.7"
"1027";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.6"
"1037";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.6"
"1047";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.6"
"1057";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.4"
"1067";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.8"
"1077";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.8"
"1087";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.1"
"1097";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.8"
"1107";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"0.1"
"1117";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"2.8"
"1127";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"3.0"
"1137";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"3.1"
"1147";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"4.2"
"1157";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"2.6"
"1167";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"4.1"
"1177";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"5.5"
"1187";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"8.1"
"1197";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"4.6"
"1207";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"3.3"
"1217";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.5"
"1227";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.4"
"1237";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.5"
"1247";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.8"
"1257";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.0"
"1267";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"0.6"
"1277";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"2.0"
"1287";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"2.3"
"1297";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"3.9"
"1307";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"3.9"
"1317";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"5.4"
"1327";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"5.9"
"1337";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"7.0"
"1347";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"5.2"
"1357";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"6.9"
"1367";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"6.0"
"1377";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"4.8"
"1387";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"6.7"
"1397";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"9.4"
"1407";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.6"
"1417";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"8.6"
"1427";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"10.8"
"1437";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"7.6"
"1447";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"2.3"
"1457";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"2.2"
"1467";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.7"
"1477";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"3.2"
"1487";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"6.8"
"1497";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"9.8"
"1507";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"11.0"
"1517";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"13.4"
"1527";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"9.2"
"1537";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"11.4"
"1547";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.2"
"1557";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.0"
"1567";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.8"
"1577";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.3"
"1587";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"5.6"
"1597";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"8.1"
"1607";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.7"
"1617";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.9"
"1627";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"16.5"
"1637";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"17.5"
"1647";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"18.7"
"1657";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.5"
"1667";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"6.2"
"1677";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"3.2"
"1687";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.5"
"1697";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"2.0"
"1707";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"5.6"
"1717";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"6.2"
"1727";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"9.0"
"1737";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.3"
"1747";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"11.1"
"1757";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"13.2"
"1767";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.6"
"1777";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"15.7"
"1787";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"15.8"
"1797";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"16.5"
"1807";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"11.9"
"1817";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.7"
"1827";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"15.9"
"1837";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.1"
"1847";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"11.5"
"1857";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"13.1"
"1867";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.8"
"1877";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"10.2"
"1887";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.0"
"1897";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"16.2"
"1907";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"11.2"
"1917";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.7"
"1927";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.0"
"1937";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.9"
"1947";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.9"
"1957";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"10.3"
"1967";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"9.2"
"1977";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"13.2"
"1987";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.3"
"1997";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.3"
"2007";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.7"
"2017";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.6"
"2027";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.6"
"2037";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"17.1"
"2047";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"18.9"
"2057";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"17.1"
"2067";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"19.4"
"2077";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"19.3"
"2087";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"17.3"
"2097";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"19.4"
"2107";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"16.1"
"2117";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"15.0"
"2127";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"13.9"
"2137";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.3"
"2147";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.7"
"2157";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"16.6"
"2167";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"15.3"
"2177";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"16.3"
"2187";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"16.0"
"2197";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.1"
"2207";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"11.2"
"2217";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.9"
"2227";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"15.1"
"2237";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"15.5"
"2247";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.1"
"2257";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"11.9"
"2267";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.5"
"2277";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.1"
"2287";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"10.5"
"2297";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"11.3"
"2307";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"6.5"
"2317";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"7.5"
"2327";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"11.0"
"2337";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"11.3"
"2347";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.9"
"2357";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"10.5"
"2367";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"9.9"
"2377";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"11.3"
"2387";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"10.1"
"2397";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"10.2"
"2407";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"8.9"
"2417";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"8.7"
"2427";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"13.2"
"2437";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"9.6"
"2447";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"4.8"
"2457";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.4"
"2467";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"5.8"
"2477";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"7.4"
"2487";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"8.5"
"2497";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"5.8"
