"";"name1";"measurement"
"7";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.7"
"17";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.3"
"27";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-13.0"
"37";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.8"
"47";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.4"
"57";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.1"
"67";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.2"
"77";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.5"
"87";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.6"
"97";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.8"
"107";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.1"
"117";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-16.6"
"127";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-20.5"
"137";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.0"
"147";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.2"
"157";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.8"
"167";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.5"
"177";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.7"
"187";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-22.6"
"197";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-22.5"
"207";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-24.1"
"217";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-16.9"
"227";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-15.4"
"237";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.7"
"247";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.2"
"257";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.9"
"267";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-13.5"
"277";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-18.9"
"287";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-19.1"
"297";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.7"
"307";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.4"
"317";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-16.6"
"327";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-16.5"
"337";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.5"
"347";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.8"
"357";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.0"
"367";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.5"
"377";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.9"
"387";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.4"
"397";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.6"
"407";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-14.0"
"417";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.7"
"427";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-20.2"
"437";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-20.3"
"447";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-20.4"
"457";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-20.7"
"467";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-23.5"
"477";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-25.8"
"487";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-26.1"
"497";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-25.8"
"507";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-22.2"
"517";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-16.1"
"527";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.5"
"537";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.1"
"547";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.6"
"557";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-14.6"
"567";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.7"
"577";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.9"
"587";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-15.3"
"597";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-16.1"
"607";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.3"
"617";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.8"
"627";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.8"
"637";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.6"
"647";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.2"
"657";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-0.8"
"667";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-0.3"
"677";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-0.9"
"687";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"0.3"
"697";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.5"
"707";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.5"
"717";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.2"
"727";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.1"
"737";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.7"
"747";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.0"
"757";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.5"
"767";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-18.0"
"777";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.3"
"787";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"0.9"
"797";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.9"
"807";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-0.7"
"817";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.1"
"827";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.4"
"837";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.7"
"847";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.9"
"857";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.2"
"867";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.4"
"877";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.2"
"887";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.3"
"897";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.5"
"907";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.7"
"917";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.1"
"927";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.0"
"937";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.8"
"947";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.8"
"957";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.7"
"967";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.4"
"977";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-0.4"
"987";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.9"
"997";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.0"
"1007";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.6"
"1017";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"0.2"
"1027";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.4"
"1037";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.5"
"1047";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.4"
"1057";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.2"
"1067";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.3"
"1077";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.5"
"1087";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"2.1"
"1097";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.4"
"1107";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.5"
"1117";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.7"
"1127";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.5"
"1137";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.8"
"1147";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.3"
"1157";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.7"
"1167";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.3"
"1177";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.2"
"1187";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"0.9"
"1197";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"0.0"
"1207";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.8"
"1217";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"3.7"
"1227";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"5.4"
"1237";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"6.3"
"1247";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"8.3"
"1257";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"6.7"
"1267";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"6.5"
"1277";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"8.9"
"1287";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"7.7"
"1297";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"6.0"
"1307";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"3.2"
"1317";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"2.4"
"1327";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.4"
"1337";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.2"
"1347";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"0.6"
"1357";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.7"
"1367";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"4.0"
"1377";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"5.6"
"1387";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"6.7"
"1397";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"10.4"
"1407";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.7"
"1417";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"13.0"
"1427";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"15.7"
"1437";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"16.8"
"1447";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"17.8"
"1457";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.2"
"1467";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"8.9"
"1477";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"10.9"
"1487";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"11.1"
"1497";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"6.7"
"1507";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"5.1"
"1517";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"2.6"
"1527";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"4.2"
"1537";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"5.8"
"1547";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"6.7"
"1557";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"3.4"
"1567";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"1.0"
"1577";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"5.5"
"1587";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"7.7"
"1597";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"9.3"
"1607";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"8.7"
"1617";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"13.0"
"1627";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"16.4"
"1637";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"13.7"
"1647";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"11.0"
"1657";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"13.8"
"1667";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.9"
"1677";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.7"
"1687";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.3"
"1697";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"15.0"
"1707";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.8"
"1717";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"17.4"
"1727";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"17.1"
"1737";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"10.9"
"1747";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.1"
"1757";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.1"
"1767";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"13.6"
"1777";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.7"
"1787";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"10.5"
"1797";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"11.8"
"1807";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.3"
"1817";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"13.0"
"1827";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.5"
"1837";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.2"
"1847";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"16.6"
"1857";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"16.2"
"1867";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"19.5"
"1877";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"17.9"
"1887";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"18.3"
"1897";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"19.9"
"1907";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.2"
"1917";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"11.1"
"1927";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"12.7"
"1937";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.9"
"1947";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"21.1"
"1957";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"21.0"
"1967";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"19.3"
"1977";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"17.2"
"1987";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"15.2"
"1997";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"13.6"
"2007";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"16.0"
"2017";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"16.3"
"2027";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"11.9"
"2037";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"13.2"
"2047";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.1"
"2057";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.8"
"2067";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.1"
"2077";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"17.9"
"2087";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.9"
"2097";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"15.9"
"2107";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"18.2"
"2117";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"18.1"
"2127";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"14.4"
"2137";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"15.3"
"2147";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"13.2"
