"";"name1";"measurement"
"7";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.0"
"17";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.4"
"27";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.4"
"37";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-21.6"
"47";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-23.9"
"57";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-17.0"
"67";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-13.4"
"77";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.0"
"87";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.6"
"97";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.3"
"107";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.8"
"117";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.0"
"127";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.1"
"137";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-20.0"
"147";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-23.2"
"157";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-14.1"
"167";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-10.6"
"177";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.4"
"187";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-6.8"
"197";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.6"
"207";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.9"
"217";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.1"
"227";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-19.2"
"237";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-16.4"
"247";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-20.6"
"257";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-20.2"
"267";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-14.1"
"277";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-3.2"
"287";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-11.2"
"297";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-18.3"
"307";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.8"
"317";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.6"
"327";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-9.1"
"337";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-8.8"
"347";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.4"
"357";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-16.3"
"367";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-20.7"
"377";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-20.8"
"387";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-12.8"
"397";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-23.0"
"407";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-31.8"
"417";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-18.9"
"427";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-20.7"
"437";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-29.7"
"447";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-29.9"
"457";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-30.7"
"467";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-32.2"
"477";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-35.1"
"487";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-30.8"
"497";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-19.0"
"507";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-22.7"
"517";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-20.7"
"527";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-15.7"
"537";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-18.5"
"547";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-18.4"
"557";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-13.9"
"567";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.4"
"577";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.0"
"587";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-2.9"
"597";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.9"
"607";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.8"
"617";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-0.2"
"627";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.9"
"637";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-5.8"
"647";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-7.9"
"657";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-4.6"
"667";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"0.2"
"677";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-0.9"
"687";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";"-1.4"
