"";"name1";"measurement"
"7";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-19,4
"17";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-29,1
"27";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-28,8
"37";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-37,4
"47";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-39,9
"57";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-38,2
"67";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-37,9
"77";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-40,1
"87";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-35,8
"97";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-31
"107";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-22,5
"117";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-17,8
"127";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-11,1
"137";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-9,6
"147";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-10
"157";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-1,6
"167";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-7,8
"177";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-16,8
"187";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-12,6
"197";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-8,7
"207";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-5,8
"217";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-10,9
"227";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-23,5
"237";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-24,2
"247";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-15,9
"257";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-20,3
"267";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-30,1
"277";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-31,2
"287";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-32,9
"297";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-30,6
"307";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-19,1
"317";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-9,9
"327";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-12,1
"337";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-6,9
"347";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-9,9
"357";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-12,7
"367";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-14,8
"377";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-14,6
"387";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-11,9
"397";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-15
"407";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-21,8
"417";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-26,7
"427";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-15,8
"437";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-15,7
"447";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-6,3
"457";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-6,2
"467";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-11,3
"477";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-14,3
"487";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-15,5
"497";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-16,6
"507";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-18,2
"517";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-20
"527";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-15,8
"537";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-16,6
"547";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-23,5
"557";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-27,4
"567";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-17,3
"577";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-19,9
"587";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-19,2
"597";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-24,6
"607";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-27,4
"617";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-28
"627";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-24,3
"637";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-14,7
"647";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-6,2
"657";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-13,2
"667";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-13
"677";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-7,1
"687";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-8,3
"697";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-10,6
"707";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-11,8
"717";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-9,9
"727";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-8,1
"737";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-8,1
