"";"name1";"measurement"
"7";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-9,7
"17";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-11,5
"27";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-14,1
"37";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-9,5
"47";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-10
"57";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-21,5
"67";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-21,3
"77";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-10,2
"87";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-27,7
"97";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-17,4
"107";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-26,5
"117";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-15,4
"127";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-30,2
"137";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-35,4
"147";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-33,5
"157";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-26,8
"167";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-23,3
"177";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-10,4
"187";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-9
"197";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-13,1
"207";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-11,9
"217";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-11,5
"227";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-13,3
"237";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-17,9
"247";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-12,4
"257";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-5,9
"267";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-11,9
"277";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-6,7
"287";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-2,3
"297";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-10,8
"307";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-24,9
"317";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-22,1
"327";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-11,5
"337";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-10,3
"347";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-15,4
"357";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-9,4
"367";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-18,5
"377";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-17,7
"387";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-15,2
"397";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-16,1
"407";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-24,4
"417";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-11,3
"427";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-10
"437";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-20,6
"447";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-13,5
"457";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-10,6
"467";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-22
"477";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-35,4
"487";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-31,8
"497";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-18,4
"507";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-15,6
"517";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-18,1
"527";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-15,2
"537";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-13,7
"547";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-17,3
"557";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-28,2
"567";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-18,5
"577";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-7,1
"587";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";0,9
"597";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-1,7
"607";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-11,9
"617";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-9,4
"627";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-2,9
"637";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";0,9
"647";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-2,3
"657";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-4,5
"667";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-14,7
"677";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-17,9
"687";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-13,1
"697";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-17,4
"707";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-18,8
"717";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-22,4
"727";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-13,7
"737";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-19,9
"747";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-20,6
"757";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-24,3
"767";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-17,9
"777";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-16,2
"787";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-19,4
"797";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-15,7
"807";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-11
"817";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-14
"827";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-12,5
"837";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-22,1
"847";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-21,7
"857";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-20,5
"867";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-16,1
"877";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-18,9
"887";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-14,5
"897";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-7,6
"907";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-5,7
"917";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-5,2
"927";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-3,1
"937";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-5,1
"947";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-6
"957";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";0,6
"967";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";4,2
"977";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-3,2
"987";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-3
"997";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-6,2
"1007";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";-0,8
"1017";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";0,7
"1027";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";1,9
"1037";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";1,1
"1047";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";2,1
"1057";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";2,3
"1067";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";0,8
"1077";"Sodankylä Lapin ilmatieteellinen tutkimuskeskus";1,9
