"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";-0,3
"12";"Helsinki Kaisaniemi";1,5
"22";"Helsinki Kaisaniemi";3,8
"32";"Helsinki Kaisaniemi";1,8
"42";"Helsinki Kaisaniemi";-0,3
"52";"Helsinki Kaisaniemi";0
"62";"Helsinki Kaisaniemi";-6,8
"72";"Helsinki Kaisaniemi";-11,2
"82";"Helsinki Kaisaniemi";-8,9
"92";"Helsinki Kaisaniemi";-0,3
"102";"Helsinki Kaisaniemi";-9
"112";"Helsinki Kaisaniemi";-11,7
"122";"Helsinki Kaisaniemi";1,8
"132";"Helsinki Kaisaniemi";3,3
"142";"Helsinki Kaisaniemi";4,1
"152";"Helsinki Kaisaniemi";3,9
"162";"Helsinki Kaisaniemi";3,8
"172";"Helsinki Kaisaniemi";2,1
"182";"Helsinki Kaisaniemi";2,8
"192";"Helsinki Kaisaniemi";0,3
"202";"Helsinki Kaisaniemi";1,4
"212";"Helsinki Kaisaniemi";2,6
"222";"Helsinki Kaisaniemi";3,1
"232";"Helsinki Kaisaniemi";2,8
"242";"Helsinki Kaisaniemi";1,7
"252";"Helsinki Kaisaniemi";0,7
"262";"Helsinki Kaisaniemi";1,4
"272";"Helsinki Kaisaniemi";-0,5
"282";"Helsinki Kaisaniemi";-0,6
"292";"Helsinki Kaisaniemi";-0,2
"302";"Helsinki Kaisaniemi";-1,9
"312";"Helsinki Kaisaniemi";-2,2
"322";"Helsinki Kaisaniemi";-1,1
"332";"Helsinki Kaisaniemi";0,1
"342";"Helsinki Kaisaniemi";3,4
"352";"Helsinki Kaisaniemi";2,2
"362";"Helsinki Kaisaniemi";2,8
"372";"Helsinki Kaisaniemi";-1,3
"382";"Helsinki Kaisaniemi";-3,6
"392";"Helsinki Kaisaniemi";0,8
"402";"Helsinki Kaisaniemi";-2,4
"412";"Helsinki Kaisaniemi";-3,2
"422";"Helsinki Kaisaniemi";-4
"432";"Helsinki Kaisaniemi";-3,8
"442";"Helsinki Kaisaniemi";-10,9
"452";"Helsinki Kaisaniemi";-13,1
"462";"Helsinki Kaisaniemi";-7,5
"472";"Helsinki Kaisaniemi";-3,9
"482";"Helsinki Kaisaniemi";-5,1
"492";"Helsinki Kaisaniemi";-3,1
"502";"Helsinki Kaisaniemi";-1,7
"512";"Helsinki Kaisaniemi";0
"522";"Helsinki Kaisaniemi";-0,3
"532";"Helsinki Kaisaniemi";0,4
"542";"Helsinki Kaisaniemi";0,6
"552";"Helsinki Kaisaniemi";-0,3
"562";"Helsinki Kaisaniemi";-1
"572";"Helsinki Kaisaniemi";1,9
"582";"Helsinki Kaisaniemi";0,6
"592";"Helsinki Kaisaniemi";-5,6
"602";"Helsinki Kaisaniemi";-5,5
