"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";"-6.3"
"12";"Helsinki Kaisaniemi";"-5.2"
"22";"Helsinki Kaisaniemi";"-3.3"
"32";"Helsinki Kaisaniemi";"-0.6"
"42";"Helsinki Kaisaniemi";"-0.9"
"52";"Helsinki Kaisaniemi";"-2.0"
"62";"Helsinki Kaisaniemi";"-6.7"
"72";"Helsinki Kaisaniemi";"-9.8"
"82";"Helsinki Kaisaniemi";"-11.3"
"92";"Helsinki Kaisaniemi";"-10.0"
"102";"Helsinki Kaisaniemi";"-6.6"
"112";"Helsinki Kaisaniemi";"-5.6"
"122";"Helsinki Kaisaniemi";"-2.8"
"132";"Helsinki Kaisaniemi";"0.2"
"142";"Helsinki Kaisaniemi";"1.2"
"152";"Helsinki Kaisaniemi";"0.0"
"162";"Helsinki Kaisaniemi";"-2.7"
"172";"Helsinki Kaisaniemi";"-1.9"
"182";"Helsinki Kaisaniemi";"-0.7"
"192";"Helsinki Kaisaniemi";"-2.4"
"202";"Helsinki Kaisaniemi";"-8.7"
"212";"Helsinki Kaisaniemi";"-14.3"
"222";"Helsinki Kaisaniemi";"-16.9"
"232";"Helsinki Kaisaniemi";"-14.3"
"242";"Helsinki Kaisaniemi";"-6.6"
"252";"Helsinki Kaisaniemi";"-6.2"
"262";"Helsinki Kaisaniemi";"-9.4"
"272";"Helsinki Kaisaniemi";"-7.9"
"282";"Helsinki Kaisaniemi";"-4.9"
"292";"Helsinki Kaisaniemi";"-3.7"
"302";"Helsinki Kaisaniemi";"-4.2"
"312";"Helsinki Kaisaniemi";"-5.3"
"322";"Helsinki Kaisaniemi";"-4.6"
"332";"Helsinki Kaisaniemi";"-6.7"
"342";"Helsinki Kaisaniemi";"-8.8"
"352";"Helsinki Kaisaniemi";"-8.4"
"362";"Helsinki Kaisaniemi";"-6.9"
"372";"Helsinki Kaisaniemi";"-2.7"
"382";"Helsinki Kaisaniemi";"0.6"
"392";"Helsinki Kaisaniemi";"0.7"
"402";"Helsinki Kaisaniemi";"-0.6"
"412";"Helsinki Kaisaniemi";"-2.4"
"422";"Helsinki Kaisaniemi";"-1.4"
"432";"Helsinki Kaisaniemi";"-5.6"
"442";"Helsinki Kaisaniemi";"-14.0"
"452";"Helsinki Kaisaniemi";"-16.2"
"462";"Helsinki Kaisaniemi";"-14.6"
"472";"Helsinki Kaisaniemi";"-11.0"
"482";"Helsinki Kaisaniemi";"-7.4"
"492";"Helsinki Kaisaniemi";"-4.3"
"502";"Helsinki Kaisaniemi";"-0.6"
"512";"Helsinki Kaisaniemi";"-2.0"
"522";"Helsinki Kaisaniemi";"-6.3"
"532";"Helsinki Kaisaniemi";"-6.9"
"542";"Helsinki Kaisaniemi";"-5.6"
"552";"Helsinki Kaisaniemi";"-3.5"
"562";"Helsinki Kaisaniemi";"-1.7"
"572";"Helsinki Kaisaniemi";"-5.6"
"582";"Helsinki Kaisaniemi";"-6.2"
"592";"Helsinki Kaisaniemi";"-4.0"
"602";"Helsinki Kaisaniemi";"-6.9"
"612";"Helsinki Kaisaniemi";"-6.3"
"622";"Helsinki Kaisaniemi";"-6.3"
