"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";"4.2"
"12";"Helsinki Kaisaniemi";"2.7"
"22";"Helsinki Kaisaniemi";"2.8"
"32";"Helsinki Kaisaniemi";"2.4"
"42";"Helsinki Kaisaniemi";"4.1"
"52";"Helsinki Kaisaniemi";"2.8"
"62";"Helsinki Kaisaniemi";"1.2"
"72";"Helsinki Kaisaniemi";"-5.9"
"82";"Helsinki Kaisaniemi";"-6.5"
"92";"Helsinki Kaisaniemi";"2.0"
"102";"Helsinki Kaisaniemi";"0.6"
"112";"Helsinki Kaisaniemi";"-0.8"
"122";"Helsinki Kaisaniemi";"-3.9"
"132";"Helsinki Kaisaniemi";"-2.1"
"142";"Helsinki Kaisaniemi";"-3.7"
"152";"Helsinki Kaisaniemi";"-7.0"
"162";"Helsinki Kaisaniemi";"-6.4"
"172";"Helsinki Kaisaniemi";"-5.4"
"182";"Helsinki Kaisaniemi";"-6.6"
"192";"Helsinki Kaisaniemi";"-6.0"
"202";"Helsinki Kaisaniemi";"-6.8"
"212";"Helsinki Kaisaniemi";"-8.9"
"222";"Helsinki Kaisaniemi";"-10.0"
"232";"Helsinki Kaisaniemi";"-8.9"
"242";"Helsinki Kaisaniemi";"-9.3"
"252";"Helsinki Kaisaniemi";"-7.1"
"262";"Helsinki Kaisaniemi";"-5.1"
"272";"Helsinki Kaisaniemi";"-9.5"
"282";"Helsinki Kaisaniemi";"-11.1"
"292";"Helsinki Kaisaniemi";"-15.5"
"302";"Helsinki Kaisaniemi";"-14.8"
"312";"Helsinki Kaisaniemi";"-10.0"
"322";"Helsinki Kaisaniemi";"-6.6"
"332";"Helsinki Kaisaniemi";"-2.7"
"342";"Helsinki Kaisaniemi";"-4.8"
"352";"Helsinki Kaisaniemi";"-0.7"
"362";"Helsinki Kaisaniemi";"1.1"
"372";"Helsinki Kaisaniemi";"-6.4"
"382";"Helsinki Kaisaniemi";"-8.7"
"392";"Helsinki Kaisaniemi";"-10.4"
"402";"Helsinki Kaisaniemi";"-11.0"
"412";"Helsinki Kaisaniemi";"-6.0"
"422";"Helsinki Kaisaniemi";"-9.2"
"432";"Helsinki Kaisaniemi";"-11.4"
"442";"Helsinki Kaisaniemi";"-10.0"
"452";"Helsinki Kaisaniemi";"-7.2"
"462";"Helsinki Kaisaniemi";"-7.0"
"472";"Helsinki Kaisaniemi";"-3.4"
"482";"Helsinki Kaisaniemi";"-1.0"
"492";"Helsinki Kaisaniemi";"-2.5"
"502";"Helsinki Kaisaniemi";"-1.0"
"512";"Helsinki Kaisaniemi";"-1.6"
"522";"Helsinki Kaisaniemi";"-0.6"
"532";"Helsinki Kaisaniemi";"-1.1"
"542";"Helsinki Kaisaniemi";"-3.9"
"552";"Helsinki Kaisaniemi";"-8.7"
"562";"Helsinki Kaisaniemi";"-11.1"
"572";"Helsinki Kaisaniemi";"-7.5"
"582";"Helsinki Kaisaniemi";"-4.5"
"592";"Helsinki Kaisaniemi";"-3.9"
"602";"Helsinki Kaisaniemi";"-3.8"
"612";"Helsinki Kaisaniemi";"-4.5"
"622";"Helsinki Kaisaniemi";"-6.1"
"632";"Helsinki Kaisaniemi";"-6.4"
"642";"Helsinki Kaisaniemi";"-5.3"
"652";"Helsinki Kaisaniemi";"-4.5"
"662";"Helsinki Kaisaniemi";"-4.2"
"672";"Helsinki Kaisaniemi";"-5.6"
"682";"Helsinki Kaisaniemi";"-7.5"
"692";"Helsinki Kaisaniemi";"-10.0"
"702";"Helsinki Kaisaniemi";"-9.4"
"712";"Helsinki Kaisaniemi";"-0.8"
"722";"Helsinki Kaisaniemi";"0.8"
"732";"Helsinki Kaisaniemi";"1.5"
"742";"Helsinki Kaisaniemi";"1.5"
"752";"Helsinki Kaisaniemi";"0.7"
"762";"Helsinki Kaisaniemi";"0.6"
"772";"Helsinki Kaisaniemi";"0.6"
"782";"Helsinki Kaisaniemi";"-1.7"
"792";"Helsinki Kaisaniemi";"0.2"
"802";"Helsinki Kaisaniemi";"0.9"
"812";"Helsinki Kaisaniemi";"0.8"
"822";"Helsinki Kaisaniemi";"0.6"
"832";"Helsinki Kaisaniemi";"-1.7"
