"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";"-9.2"
"12";"Helsinki Kaisaniemi";"-7.4"
"22";"Helsinki Kaisaniemi";"-3.1"
"32";"Helsinki Kaisaniemi";"-0.9"
"42";"Helsinki Kaisaniemi";"-5.0"
"52";"Helsinki Kaisaniemi";"-2.8"
"62";"Helsinki Kaisaniemi";"-3.1"
"72";"Helsinki Kaisaniemi";"-7.6"
"82";"Helsinki Kaisaniemi";"-3.5"
"92";"Helsinki Kaisaniemi";"-0.5"
"102";"Helsinki Kaisaniemi";"1.1"
"112";"Helsinki Kaisaniemi";"-1.0"
"122";"Helsinki Kaisaniemi";"-3.5"
"132";"Helsinki Kaisaniemi";"-11.5"
"142";"Helsinki Kaisaniemi";"-12.0"
"152";"Helsinki Kaisaniemi";"-12.7"
"162";"Helsinki Kaisaniemi";"-7.0"
"172";"Helsinki Kaisaniemi";"-5.9"
"182";"Helsinki Kaisaniemi";"-9.1"
"192";"Helsinki Kaisaniemi";"-14.1"
"202";"Helsinki Kaisaniemi";"-3.2"
"212";"Helsinki Kaisaniemi";"-6.0"
"222";"Helsinki Kaisaniemi";"-8.4"
"232";"Helsinki Kaisaniemi";"-7.7"
"242";"Helsinki Kaisaniemi";"-8.5"
"252";"Helsinki Kaisaniemi";"-6.0"
"262";"Helsinki Kaisaniemi";"-6.0"
"272";"Helsinki Kaisaniemi";"-10.6"
"282";"Helsinki Kaisaniemi";"-10.4"
"292";"Helsinki Kaisaniemi";"-13.7"
"302";"Helsinki Kaisaniemi";"-10.7"
"312";"Helsinki Kaisaniemi";"-2.6"
"322";"Helsinki Kaisaniemi";"-2.9"
"332";"Helsinki Kaisaniemi";"-4.7"
"342";"Helsinki Kaisaniemi";"-15.1"
"352";"Helsinki Kaisaniemi";"-24.0"
"362";"Helsinki Kaisaniemi";"-22.7"
"372";"Helsinki Kaisaniemi";"-16.6"
"382";"Helsinki Kaisaniemi";"-12.9"
"392";"Helsinki Kaisaniemi";"-18.6"
"402";"Helsinki Kaisaniemi";"-21.6"
"412";"Helsinki Kaisaniemi";"-15.1"
"422";"Helsinki Kaisaniemi";"-12.6"
"432";"Helsinki Kaisaniemi";"-12.8"
"442";"Helsinki Kaisaniemi";"-11.8"
"452";"Helsinki Kaisaniemi";"-14.6"
"462";"Helsinki Kaisaniemi";"-14.5"
"472";"Helsinki Kaisaniemi";"-13.1"
"482";"Helsinki Kaisaniemi";"-16.4"
"492";"Helsinki Kaisaniemi";"-10.3"
"502";"Helsinki Kaisaniemi";"-11.0"
"512";"Helsinki Kaisaniemi";"-7.5"
"522";"Helsinki Kaisaniemi";"-11.3"
"532";"Helsinki Kaisaniemi";"-14.4"
"542";"Helsinki Kaisaniemi";"-15.2"
"552";"Helsinki Kaisaniemi";"-14.8"
"562";"Helsinki Kaisaniemi";"-16.5"
"572";"Helsinki Kaisaniemi";"-9.4"
"582";"Helsinki Kaisaniemi";"-10.7"
"592";"Helsinki Kaisaniemi";"-6.1"
"602";"Helsinki Kaisaniemi";"-2.0"
"612";"Helsinki Kaisaniemi";"-2.1"
"622";"Helsinki Kaisaniemi";"-4.8"
"632";"Helsinki Kaisaniemi";"-11.9"
"642";"Helsinki Kaisaniemi";"-11.9"
"652";"Helsinki Kaisaniemi";"-12.0"
"662";"Helsinki Kaisaniemi";"-3.2"
"672";"Helsinki Kaisaniemi";"-10.8"
"682";"Helsinki Kaisaniemi";"-11.3"
"692";"Helsinki Kaisaniemi";"-6.0"
"702";"Helsinki Kaisaniemi";"3.8"
"712";"Helsinki Kaisaniemi";"3.2"
"722";"Helsinki Kaisaniemi";"1.8"
"732";"Helsinki Kaisaniemi";"-6.8"
"742";"Helsinki Kaisaniemi";"-3.5"
"752";"Helsinki Kaisaniemi";"3.5"
"762";"Helsinki Kaisaniemi";"3.0"
"772";"Helsinki Kaisaniemi";"1.4"
"782";"Helsinki Kaisaniemi";"0.1"
"792";"Helsinki Kaisaniemi";"0.7"
"802";"Helsinki Kaisaniemi";"2.9"
"812";"Helsinki Kaisaniemi";"3.1"
"822";"Helsinki Kaisaniemi";"-2.0"
"832";"Helsinki Kaisaniemi";"-2.0"
"842";"Helsinki Kaisaniemi";"-2.1"
"852";"Helsinki Kaisaniemi";"0.4"
"862";"Helsinki Kaisaniemi";"6.4"
"872";"Helsinki Kaisaniemi";"0.8"
"882";"Helsinki Kaisaniemi";"-5.8"
"892";"Helsinki Kaisaniemi";"-5.4"
"902";"Helsinki Kaisaniemi";"-5.7"
"912";"Helsinki Kaisaniemi";"-5.0"
"922";"Helsinki Kaisaniemi";"-5.1"
"932";"Helsinki Kaisaniemi";"-5.1"
"942";"Helsinki Kaisaniemi";"-5.2"
"952";"Helsinki Kaisaniemi";"-3.4"
"962";"Helsinki Kaisaniemi";"-1.3"
"972";"Helsinki Kaisaniemi";"-2.0"
