"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";-6,5
"12";"Helsinki Kaisaniemi";-6
"22";"Helsinki Kaisaniemi";-3,8
"32";"Helsinki Kaisaniemi";-5,3
"42";"Helsinki Kaisaniemi";-7,6
"52";"Helsinki Kaisaniemi";-6,8
"62";"Helsinki Kaisaniemi";-6,9
"72";"Helsinki Kaisaniemi";-10,6
"82";"Helsinki Kaisaniemi";-9,4
"92";"Helsinki Kaisaniemi";-11,2
"102";"Helsinki Kaisaniemi";-6,2
"112";"Helsinki Kaisaniemi";-2,8
"122";"Helsinki Kaisaniemi";-4,7
"132";"Helsinki Kaisaniemi";-6,1
"142";"Helsinki Kaisaniemi";-4,1
"152";"Helsinki Kaisaniemi";-0,9
"162";"Helsinki Kaisaniemi";-0,8
"172";"Helsinki Kaisaniemi";-8,6
"182";"Helsinki Kaisaniemi";-13,1
"192";"Helsinki Kaisaniemi";-11,9
"202";"Helsinki Kaisaniemi";-8,1
"212";"Helsinki Kaisaniemi";-8,3
"222";"Helsinki Kaisaniemi";-10,9
"232";"Helsinki Kaisaniemi";-16,4
"242";"Helsinki Kaisaniemi";-21,7
"252";"Helsinki Kaisaniemi";-19,4
"262";"Helsinki Kaisaniemi";-6,1
"272";"Helsinki Kaisaniemi";-7,9
"282";"Helsinki Kaisaniemi";-9,4
"292";"Helsinki Kaisaniemi";-5,4
"302";"Helsinki Kaisaniemi";-0,9
"312";"Helsinki Kaisaniemi";0,2
"322";"Helsinki Kaisaniemi";-1,6
"332";"Helsinki Kaisaniemi";-2,9
"342";"Helsinki Kaisaniemi";-13,8
"352";"Helsinki Kaisaniemi";-12,2
"362";"Helsinki Kaisaniemi";-2,6
"372";"Helsinki Kaisaniemi";-0,1
"382";"Helsinki Kaisaniemi";-8,2
"392";"Helsinki Kaisaniemi";-11,7
"402";"Helsinki Kaisaniemi";-15,7
"412";"Helsinki Kaisaniemi";-16,6
"422";"Helsinki Kaisaniemi";-14
"432";"Helsinki Kaisaniemi";-12,6
"442";"Helsinki Kaisaniemi";-13,5
"452";"Helsinki Kaisaniemi";-10,2
"462";"Helsinki Kaisaniemi";-6,5
"472";"Helsinki Kaisaniemi";-6,2
"482";"Helsinki Kaisaniemi";-12
"492";"Helsinki Kaisaniemi";-11,5
"502";"Helsinki Kaisaniemi";-9,4
"512";"Helsinki Kaisaniemi";-5,2
"522";"Helsinki Kaisaniemi";-0,9
"532";"Helsinki Kaisaniemi";-3,7
"542";"Helsinki Kaisaniemi";-10,3
"552";"Helsinki Kaisaniemi";-11,4
"562";"Helsinki Kaisaniemi";-11,4
"572";"Helsinki Kaisaniemi";-10,1
"582";"Helsinki Kaisaniemi";-13,2
"592";"Helsinki Kaisaniemi";-11,6
"602";"Helsinki Kaisaniemi";-7,6
"612";"Helsinki Kaisaniemi";-13,9
"622";"Helsinki Kaisaniemi";-10,1
"632";"Helsinki Kaisaniemi";-4,2
"642";"Helsinki Kaisaniemi";-2,5
"652";"Helsinki Kaisaniemi";-2,2
"662";"Helsinki Kaisaniemi";-5,1
"672";"Helsinki Kaisaniemi";-5,2
"682";"Helsinki Kaisaniemi";-7
"692";"Helsinki Kaisaniemi";-7,9
"702";"Helsinki Kaisaniemi";-6,8
"712";"Helsinki Kaisaniemi";-7,2
"722";"Helsinki Kaisaniemi";-11,9
"732";"Helsinki Kaisaniemi";-9,8
"742";"Helsinki Kaisaniemi";-5,9
"752";"Helsinki Kaisaniemi";-4,4
"762";"Helsinki Kaisaniemi";-0,7
"772";"Helsinki Kaisaniemi";-3,5
"782";"Helsinki Kaisaniemi";-4,1
"792";"Helsinki Kaisaniemi";-4,1
"802";"Helsinki Kaisaniemi";-5,4
"812";"Helsinki Kaisaniemi";-4,4
"822";"Helsinki Kaisaniemi";-4,5
"832";"Helsinki Kaisaniemi";-6,3
"842";"Helsinki Kaisaniemi";-6,5
"852";"Helsinki Kaisaniemi";-5,9
"862";"Helsinki Kaisaniemi";-3,8
"872";"Helsinki Kaisaniemi";-3,1
"882";"Helsinki Kaisaniemi";-1,5
"892";"Helsinki Kaisaniemi";-0,3
"902";"Helsinki Kaisaniemi";-1
"912";"Helsinki Kaisaniemi";0,8
"922";"Helsinki Kaisaniemi";-0,9
"932";"Helsinki Kaisaniemi";1,1
"942";"Helsinki Kaisaniemi";3,9
"952";"Helsinki Kaisaniemi";4,5
"962";"Helsinki Kaisaniemi";2
"972";"Helsinki Kaisaniemi";-0,4
"982";"Helsinki Kaisaniemi";2,9
"992";"Helsinki Kaisaniemi";2,1
"1002";"Helsinki Kaisaniemi";2,1
"1012";"Helsinki Kaisaniemi";3,6
"1022";"Helsinki Kaisaniemi";1,1
"1032";"Helsinki Kaisaniemi";1,5
"1042";"Helsinki Kaisaniemi";1
"1052";"Helsinki Kaisaniemi";0,5
"1062";"Helsinki Kaisaniemi";2,5
"1072";"Helsinki Kaisaniemi";3,5
"1082";"Helsinki Kaisaniemi";3,9
"1092";"Helsinki Kaisaniemi";8,5
"1102";"Helsinki Kaisaniemi";7,3
"1112";"Helsinki Kaisaniemi";3,8
"1122";"Helsinki Kaisaniemi";4,6
