"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";-7,2
"12";"Helsinki Kaisaniemi";-11,9
"22";"Helsinki Kaisaniemi";-10,2
"32";"Helsinki Kaisaniemi";-4,4
"42";"Helsinki Kaisaniemi";-3,2
"52";"Helsinki Kaisaniemi";-3,4
"62";"Helsinki Kaisaniemi";-2,4
"72";"Helsinki Kaisaniemi";-4,2
"82";"Helsinki Kaisaniemi";-5
"92";"Helsinki Kaisaniemi";-7,1
"102";"Helsinki Kaisaniemi";-5,9
"112";"Helsinki Kaisaniemi";-3,9
"122";"Helsinki Kaisaniemi";0,5
"132";"Helsinki Kaisaniemi";-2,3
"142";"Helsinki Kaisaniemi";-4
"152";"Helsinki Kaisaniemi";-8,3
"162";"Helsinki Kaisaniemi";-2,3
"172";"Helsinki Kaisaniemi";-4,4
"182";"Helsinki Kaisaniemi";-5,5
"192";"Helsinki Kaisaniemi";-11,6
"202";"Helsinki Kaisaniemi";-15,6
"212";"Helsinki Kaisaniemi";-13
"222";"Helsinki Kaisaniemi";-9,1
"232";"Helsinki Kaisaniemi";-2,2
"242";"Helsinki Kaisaniemi";-6,6
"252";"Helsinki Kaisaniemi";-4,5
"262";"Helsinki Kaisaniemi";-4,3
"272";"Helsinki Kaisaniemi";-3,7
"282";"Helsinki Kaisaniemi";-3,5
"292";"Helsinki Kaisaniemi";-3,8
"302";"Helsinki Kaisaniemi";-3,4
"312";"Helsinki Kaisaniemi";-0,5
"322";"Helsinki Kaisaniemi";-2,8
"332";"Helsinki Kaisaniemi";-1,9
"342";"Helsinki Kaisaniemi";1,5
"352";"Helsinki Kaisaniemi";0,8
"362";"Helsinki Kaisaniemi";-3,1
"372";"Helsinki Kaisaniemi";-3,5
"382";"Helsinki Kaisaniemi";-7,4
"392";"Helsinki Kaisaniemi";-7,7
"402";"Helsinki Kaisaniemi";-12,3
"412";"Helsinki Kaisaniemi";-13,6
"422";"Helsinki Kaisaniemi";-12,9
"432";"Helsinki Kaisaniemi";-2,2
"442";"Helsinki Kaisaniemi";1,4
"452";"Helsinki Kaisaniemi";-0,4
"462";"Helsinki Kaisaniemi";-2
"472";"Helsinki Kaisaniemi";-1,3
"482";"Helsinki Kaisaniemi";-9,5
"492";"Helsinki Kaisaniemi";-10,9
"502";"Helsinki Kaisaniemi";-0,1
"512";"Helsinki Kaisaniemi";0,6
"522";"Helsinki Kaisaniemi";-2,1
"532";"Helsinki Kaisaniemi";-4,8
"542";"Helsinki Kaisaniemi";-6,8
"552";"Helsinki Kaisaniemi";-1,4
"562";"Helsinki Kaisaniemi";-0,3
"572";"Helsinki Kaisaniemi";-1,1
"582";"Helsinki Kaisaniemi";-5
"592";"Helsinki Kaisaniemi";-6,7
"602";"Helsinki Kaisaniemi";-1,9
"612";"Helsinki Kaisaniemi";-1,8
"622";"Helsinki Kaisaniemi";-5,1
"632";"Helsinki Kaisaniemi";-6,5
"642";"Helsinki Kaisaniemi";-6,3
"652";"Helsinki Kaisaniemi";-6,6
"662";"Helsinki Kaisaniemi";-4,5
"672";"Helsinki Kaisaniemi";1,1
"682";"Helsinki Kaisaniemi";-0,4
"692";"Helsinki Kaisaniemi";-4,1
"702";"Helsinki Kaisaniemi";-3
"712";"Helsinki Kaisaniemi";-1,5
"722";"Helsinki Kaisaniemi";-2,3
"732";"Helsinki Kaisaniemi";-0,2
"742";"Helsinki Kaisaniemi";0,8
"752";"Helsinki Kaisaniemi";2,3
"762";"Helsinki Kaisaniemi";1,7
"772";"Helsinki Kaisaniemi";2,4
"782";"Helsinki Kaisaniemi";2,3
"792";"Helsinki Kaisaniemi";1,8
"802";"Helsinki Kaisaniemi";1
"812";"Helsinki Kaisaniemi";1,1
"822";"Helsinki Kaisaniemi";0,8
"832";"Helsinki Kaisaniemi";0,6
"842";"Helsinki Kaisaniemi";0,7
"852";"Helsinki Kaisaniemi";-0,4
"862";"Helsinki Kaisaniemi";-1,3
"872";"Helsinki Kaisaniemi";2,9
"882";"Helsinki Kaisaniemi";1,3
"892";"Helsinki Kaisaniemi";4,4
"902";"Helsinki Kaisaniemi";3,8
"912";"Helsinki Kaisaniemi";-1,6
"922";"Helsinki Kaisaniemi";-1,9
"932";"Helsinki Kaisaniemi";0,2
"942";"Helsinki Kaisaniemi";1,5
"952";"Helsinki Kaisaniemi";2,4
"962";"Helsinki Kaisaniemi";4,1
