"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";0,3
"12";"Helsinki Kaisaniemi";-3,5
"22";"Helsinki Kaisaniemi";-1,9
"32";"Helsinki Kaisaniemi";-1,5
"42";"Helsinki Kaisaniemi";-8,2
"52";"Helsinki Kaisaniemi";-11,1
"62";"Helsinki Kaisaniemi";-5,1
"72";"Helsinki Kaisaniemi";-4,6
"82";"Helsinki Kaisaniemi";-5,8
"92";"Helsinki Kaisaniemi";-5,5
"102";"Helsinki Kaisaniemi";-5,9
"112";"Helsinki Kaisaniemi";-9
"122";"Helsinki Kaisaniemi";-5,9
"132";"Helsinki Kaisaniemi";-5,6
"142";"Helsinki Kaisaniemi";-9,3
"152";"Helsinki Kaisaniemi";-9,2
"162";"Helsinki Kaisaniemi";-9,3
"172";"Helsinki Kaisaniemi";-14,1
"182";"Helsinki Kaisaniemi";-11,5
"192";"Helsinki Kaisaniemi";-6,8
"202";"Helsinki Kaisaniemi";-3,9
"212";"Helsinki Kaisaniemi";-2,9
"222";"Helsinki Kaisaniemi";-0,1
"232";"Helsinki Kaisaniemi";0,7
"242";"Helsinki Kaisaniemi";0,2
"252";"Helsinki Kaisaniemi";-5
"262";"Helsinki Kaisaniemi";-13,5
"272";"Helsinki Kaisaniemi";-17,4
"282";"Helsinki Kaisaniemi";-19,3
"292";"Helsinki Kaisaniemi";-16,7
"302";"Helsinki Kaisaniemi";-7,2
"312";"Helsinki Kaisaniemi";-7,9
"322";"Helsinki Kaisaniemi";-5,5
"332";"Helsinki Kaisaniemi";-5,6
"342";"Helsinki Kaisaniemi";-6
"352";"Helsinki Kaisaniemi";-10,6
"362";"Helsinki Kaisaniemi";-11,3
"372";"Helsinki Kaisaniemi";-6
"382";"Helsinki Kaisaniemi";-1,4
"392";"Helsinki Kaisaniemi";-3,4
"402";"Helsinki Kaisaniemi";-6,2
"412";"Helsinki Kaisaniemi";-2,6
"422";"Helsinki Kaisaniemi";0
"432";"Helsinki Kaisaniemi";0,9
"442";"Helsinki Kaisaniemi";0,6
"452";"Helsinki Kaisaniemi";0,6
"462";"Helsinki Kaisaniemi";0,5
"472";"Helsinki Kaisaniemi";0,2
"482";"Helsinki Kaisaniemi";-1,2
"492";"Helsinki Kaisaniemi";-7,1
"502";"Helsinki Kaisaniemi";-6
"512";"Helsinki Kaisaniemi";-3,4
"522";"Helsinki Kaisaniemi";-1,4
"532";"Helsinki Kaisaniemi";-1
"542";"Helsinki Kaisaniemi";-2,3
"552";"Helsinki Kaisaniemi";-1,6
"562";"Helsinki Kaisaniemi";-4,8
"572";"Helsinki Kaisaniemi";-6
"582";"Helsinki Kaisaniemi";-3,3
"592";"Helsinki Kaisaniemi";-2,9
"602";"Helsinki Kaisaniemi";-3,9
"612";"Helsinki Kaisaniemi";-6,7
"622";"Helsinki Kaisaniemi";-7,1
"632";"Helsinki Kaisaniemi";-3,2
"642";"Helsinki Kaisaniemi";-6
"652";"Helsinki Kaisaniemi";-6,9
"662";"Helsinki Kaisaniemi";-7,6
"672";"Helsinki Kaisaniemi";-7,4
"682";"Helsinki Kaisaniemi";-8,7
"692";"Helsinki Kaisaniemi";-13
"702";"Helsinki Kaisaniemi";-12,4
"712";"Helsinki Kaisaniemi";-2,6
"722";"Helsinki Kaisaniemi";2,7
"732";"Helsinki Kaisaniemi";3,1
"742";"Helsinki Kaisaniemi";-1,2
"752";"Helsinki Kaisaniemi";-0,6
"762";"Helsinki Kaisaniemi";2,5
"772";"Helsinki Kaisaniemi";-0,1
"782";"Helsinki Kaisaniemi";-0,1
"792";"Helsinki Kaisaniemi";0,4
"802";"Helsinki Kaisaniemi";0,4
"812";"Helsinki Kaisaniemi";1,4
"822";"Helsinki Kaisaniemi";0,6
"832";"Helsinki Kaisaniemi";0,8
"842";"Helsinki Kaisaniemi";-0,5
"852";"Helsinki Kaisaniemi";-0,1
"862";"Helsinki Kaisaniemi";-0,4
"872";"Helsinki Kaisaniemi";1,1
"882";"Helsinki Kaisaniemi";1,4
"892";"Helsinki Kaisaniemi";0,5
"902";"Helsinki Kaisaniemi";0,3
"912";"Helsinki Kaisaniemi";0
"922";"Helsinki Kaisaniemi";0,1
"932";"Helsinki Kaisaniemi";-0,6
"942";"Helsinki Kaisaniemi";0,4
"952";"Helsinki Kaisaniemi";1,6
"962";"Helsinki Kaisaniemi";2,1
"972";"Helsinki Kaisaniemi";1,7
"982";"Helsinki Kaisaniemi";2
"992";"Helsinki Kaisaniemi";1,2
"1002";"Helsinki Kaisaniemi";1,6
"1012";"Helsinki Kaisaniemi";2,2
"1022";"Helsinki Kaisaniemi";3,9
"1032";"Helsinki Kaisaniemi";4,6
"1042";"Helsinki Kaisaniemi";3,5
"1052";"Helsinki Kaisaniemi";7
"1062";"Helsinki Kaisaniemi";4
"1072";"Helsinki Kaisaniemi";4,5
"1082";"Helsinki Kaisaniemi";2,3
"1092";"Helsinki Kaisaniemi";1,6
"1102";"Helsinki Kaisaniemi";2,3
"1112";"Helsinki Kaisaniemi";3,3
"1122";"Helsinki Kaisaniemi";3,4
"1132";"Helsinki Kaisaniemi";2,3
"1142";"Helsinki Kaisaniemi";-1,5
"1152";"Helsinki Kaisaniemi";-0,6
"1162";"Helsinki Kaisaniemi";2,7
"1172";"Helsinki Kaisaniemi";2,2
"1182";"Helsinki Kaisaniemi";0,8
"1192";"Helsinki Kaisaniemi";2,1
"1202";"Helsinki Kaisaniemi";5
"1212";"Helsinki Kaisaniemi";8,6
"1222";"Helsinki Kaisaniemi";9,2
"1232";"Helsinki Kaisaniemi";10,4
"1242";"Helsinki Kaisaniemi";11,7
"1252";"Helsinki Kaisaniemi";12,1
"1262";"Helsinki Kaisaniemi";10,5
"1272";"Helsinki Kaisaniemi";9
"1282";"Helsinki Kaisaniemi";7
"1292";"Helsinki Kaisaniemi";3,2
"1302";"Helsinki Kaisaniemi";4,2
"1312";"Helsinki Kaisaniemi";5,9
"1322";"Helsinki Kaisaniemi";7
"1332";"Helsinki Kaisaniemi";8,5
"1342";"Helsinki Kaisaniemi";7,7
"1352";"Helsinki Kaisaniemi";5,6
"1362";"Helsinki Kaisaniemi";5,6
"1372";"Helsinki Kaisaniemi";8,2
