"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";"-3.9"
"12";"Helsinki Kaisaniemi";"-7.3"
"22";"Helsinki Kaisaniemi";"-8.1"
"32";"Helsinki Kaisaniemi";"-14.8"
"42";"Helsinki Kaisaniemi";"-7.7"
"52";"Helsinki Kaisaniemi";"-2.7"
"62";"Helsinki Kaisaniemi";"-5.2"
"72";"Helsinki Kaisaniemi";"-11.8"
"82";"Helsinki Kaisaniemi";"-7.1"
"92";"Helsinki Kaisaniemi";"-8.5"
"102";"Helsinki Kaisaniemi";"-4.8"
"112";"Helsinki Kaisaniemi";"-3.7"
"122";"Helsinki Kaisaniemi";"-3.5"
"132";"Helsinki Kaisaniemi";"-4.3"
"142";"Helsinki Kaisaniemi";"-7.6"
"152";"Helsinki Kaisaniemi";"-2.0"
"162";"Helsinki Kaisaniemi";"0.6"
"172";"Helsinki Kaisaniemi";"0.1"
"182";"Helsinki Kaisaniemi";"0.6"
"192";"Helsinki Kaisaniemi";"-1.2"
"202";"Helsinki Kaisaniemi";"-2.1"
"212";"Helsinki Kaisaniemi";"-2.5"
"222";"Helsinki Kaisaniemi";"0.4"
"232";"Helsinki Kaisaniemi";"1.1"
"242";"Helsinki Kaisaniemi";"0.1"
"252";"Helsinki Kaisaniemi";"0.3"
"262";"Helsinki Kaisaniemi";"0.8"
"272";"Helsinki Kaisaniemi";"0.3"
"282";"Helsinki Kaisaniemi";"-0.4"
"292";"Helsinki Kaisaniemi";"1.3"
"302";"Helsinki Kaisaniemi";"0.8"
"312";"Helsinki Kaisaniemi";"0.9"
"322";"Helsinki Kaisaniemi";"1.6"
"332";"Helsinki Kaisaniemi";"2.1"
"342";"Helsinki Kaisaniemi";"1.1"
"352";"Helsinki Kaisaniemi";"2.6"
"362";"Helsinki Kaisaniemi";"2.0"
"372";"Helsinki Kaisaniemi";"-0.2"
"382";"Helsinki Kaisaniemi";"-1.1"
"392";"Helsinki Kaisaniemi";"-0.6"
"402";"Helsinki Kaisaniemi";"0.5"
"412";"Helsinki Kaisaniemi";"-1.9"
"422";"Helsinki Kaisaniemi";"-7.0"
"432";"Helsinki Kaisaniemi";"-8.5"
"442";"Helsinki Kaisaniemi";"-6.1"
"452";"Helsinki Kaisaniemi";"-1.6"
"462";"Helsinki Kaisaniemi";"-0.4"
"472";"Helsinki Kaisaniemi";"-0.2"
"482";"Helsinki Kaisaniemi";"0.1"
"492";"Helsinki Kaisaniemi";"-0.4"
"502";"Helsinki Kaisaniemi";"-3.0"
"512";"Helsinki Kaisaniemi";"-4.9"
"522";"Helsinki Kaisaniemi";"-4.8"
"532";"Helsinki Kaisaniemi";"-4.7"
"542";"Helsinki Kaisaniemi";"2.2"
"552";"Helsinki Kaisaniemi";"0.6"
"562";"Helsinki Kaisaniemi";"0.2"
"572";"Helsinki Kaisaniemi";"0.4"
"582";"Helsinki Kaisaniemi";"0.9"
"592";"Helsinki Kaisaniemi";"1.1"
"602";"Helsinki Kaisaniemi";"1.6"
"612";"Helsinki Kaisaniemi";"0.4"
"622";"Helsinki Kaisaniemi";"3.3"
"632";"Helsinki Kaisaniemi";"2.6"
"642";"Helsinki Kaisaniemi";"2.0"
"652";"Helsinki Kaisaniemi";"-0.4"
"662";"Helsinki Kaisaniemi";"-1.9"
"672";"Helsinki Kaisaniemi";"-1.9"
"682";"Helsinki Kaisaniemi";"-2.8"
"692";"Helsinki Kaisaniemi";"-5.2"
"702";"Helsinki Kaisaniemi";"-5.0"
"712";"Helsinki Kaisaniemi";"2.3"
"722";"Helsinki Kaisaniemi";"4.8"
"732";"Helsinki Kaisaniemi";"2.8"
"742";"Helsinki Kaisaniemi";"3.6"
"752";"Helsinki Kaisaniemi";"-0.9"
"762";"Helsinki Kaisaniemi";"0.1"
"772";"Helsinki Kaisaniemi";"3.6"
"782";"Helsinki Kaisaniemi";"4.0"
"792";"Helsinki Kaisaniemi";"5.3"
"802";"Helsinki Kaisaniemi";"3.5"
"812";"Helsinki Kaisaniemi";"0.7"
"822";"Helsinki Kaisaniemi";"4.0"
"832";"Helsinki Kaisaniemi";"4.8"
