"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";2,5
"12";"Helsinki Kaisaniemi";2,5
"22";"Helsinki Kaisaniemi";6,1
"32";"Helsinki Kaisaniemi";3,3
"42";"Helsinki Kaisaniemi";0,1
"52";"Helsinki Kaisaniemi";-0,8
"62";"Helsinki Kaisaniemi";0,1
"72";"Helsinki Kaisaniemi";2,6
"82";"Helsinki Kaisaniemi";-1,1
"92";"Helsinki Kaisaniemi";-5,8
"102";"Helsinki Kaisaniemi";2,5
"112";"Helsinki Kaisaniemi";0,4
"122";"Helsinki Kaisaniemi";-6
"132";"Helsinki Kaisaniemi";-1,9
"142";"Helsinki Kaisaniemi";2,3
"152";"Helsinki Kaisaniemi";-0,2
"162";"Helsinki Kaisaniemi";-6,1
"172";"Helsinki Kaisaniemi";-8,1
"182";"Helsinki Kaisaniemi";-10,8
"192";"Helsinki Kaisaniemi";-11,1
"202";"Helsinki Kaisaniemi";-1,1
"212";"Helsinki Kaisaniemi";1
"222";"Helsinki Kaisaniemi";-0,3
"232";"Helsinki Kaisaniemi";0,8
"242";"Helsinki Kaisaniemi";0,5
"252";"Helsinki Kaisaniemi";1
"262";"Helsinki Kaisaniemi";1
"272";"Helsinki Kaisaniemi";5
"282";"Helsinki Kaisaniemi";2,3
"292";"Helsinki Kaisaniemi";-1,3
"302";"Helsinki Kaisaniemi";-0,3
"312";"Helsinki Kaisaniemi";-0,3
"322";"Helsinki Kaisaniemi";-0,2
"332";"Helsinki Kaisaniemi";1,1
"342";"Helsinki Kaisaniemi";0,5
"352";"Helsinki Kaisaniemi";-1,9
"362";"Helsinki Kaisaniemi";-6,5
"372";"Helsinki Kaisaniemi";-0,7
"382";"Helsinki Kaisaniemi";1,5
"392";"Helsinki Kaisaniemi";-1,5
"402";"Helsinki Kaisaniemi";0,3
"412";"Helsinki Kaisaniemi";1,7
"422";"Helsinki Kaisaniemi";0,6
"432";"Helsinki Kaisaniemi";-0,9
"442";"Helsinki Kaisaniemi";1,4
"452";"Helsinki Kaisaniemi";-6,2
"462";"Helsinki Kaisaniemi";-8,2
"472";"Helsinki Kaisaniemi";-6
"482";"Helsinki Kaisaniemi";-3
"492";"Helsinki Kaisaniemi";-6,6
"502";"Helsinki Kaisaniemi";-5,3
"512";"Helsinki Kaisaniemi";-8,2
"522";"Helsinki Kaisaniemi";0,1
"532";"Helsinki Kaisaniemi";1,3
"542";"Helsinki Kaisaniemi";0,8
"552";"Helsinki Kaisaniemi";1,7
"562";"Helsinki Kaisaniemi";1,8
"572";"Helsinki Kaisaniemi";2,8
"582";"Helsinki Kaisaniemi";1,1
"592";"Helsinki Kaisaniemi";0,5
"602";"Helsinki Kaisaniemi";1,7
"612";"Helsinki Kaisaniemi";2,8
"622";"Helsinki Kaisaniemi";2,4
"632";"Helsinki Kaisaniemi";2
"642";"Helsinki Kaisaniemi";-1,1
"652";"Helsinki Kaisaniemi";-0,8
"662";"Helsinki Kaisaniemi";1,2
"672";"Helsinki Kaisaniemi";2,5
"682";"Helsinki Kaisaniemi";1,3
"692";"Helsinki Kaisaniemi";2,9
"702";"Helsinki Kaisaniemi";3,3
"712";"Helsinki Kaisaniemi";2,5
"722";"Helsinki Kaisaniemi";1,6
"732";"Helsinki Kaisaniemi";1,5
"742";"Helsinki Kaisaniemi";0,1
"752";"Helsinki Kaisaniemi";0,6
"762";"Helsinki Kaisaniemi";0,9
"772";"Helsinki Kaisaniemi";2,1
"782";"Helsinki Kaisaniemi";3,4
"792";"Helsinki Kaisaniemi";2,8
"802";"Helsinki Kaisaniemi";2,9
"812";"Helsinki Kaisaniemi";4
"822";"Helsinki Kaisaniemi";4,2
"832";"Helsinki Kaisaniemi";2,5
"842";"Helsinki Kaisaniemi";0,5
"852";"Helsinki Kaisaniemi";0,3
"862";"Helsinki Kaisaniemi";0,4
"872";"Helsinki Kaisaniemi";-0,1
"882";"Helsinki Kaisaniemi";-1
"892";"Helsinki Kaisaniemi";-2,2
"902";"Helsinki Kaisaniemi";-2,3
"912";"Helsinki Kaisaniemi";-0,9
"922";"Helsinki Kaisaniemi";1,4
"932";"Helsinki Kaisaniemi";3,3
"942";"Helsinki Kaisaniemi";5,5
"952";"Helsinki Kaisaniemi";3,9
"962";"Helsinki Kaisaniemi";2,7
"972";"Helsinki Kaisaniemi";3,7
"982";"Helsinki Kaisaniemi";1,4
"992";"Helsinki Kaisaniemi";0,2
"1002";"Helsinki Kaisaniemi";1,1
"1012";"Helsinki Kaisaniemi";1,9
"1022";"Helsinki Kaisaniemi";2,3
"1032";"Helsinki Kaisaniemi";4,4
"1042";"Helsinki Kaisaniemi";3,9
"1052";"Helsinki Kaisaniemi";2,1
"1062";"Helsinki Kaisaniemi";0,5
"1072";"Helsinki Kaisaniemi";0,7
"1082";"Helsinki Kaisaniemi";2,2
"1092";"Helsinki Kaisaniemi";2
"1102";"Helsinki Kaisaniemi";1,7
"1112";"Helsinki Kaisaniemi";0,8
"1122";"Helsinki Kaisaniemi";1,8
"1132";"Helsinki Kaisaniemi";-1,9
"1142";"Helsinki Kaisaniemi";-0,3
"1152";"Helsinki Kaisaniemi";0,9
"1162";"Helsinki Kaisaniemi";2,3
"1172";"Helsinki Kaisaniemi";5,6
"1182";"Helsinki Kaisaniemi";5,2
"1192";"Helsinki Kaisaniemi";6,7
"1202";"Helsinki Kaisaniemi";6,8
"1212";"Helsinki Kaisaniemi";6,7
"1222";"Helsinki Kaisaniemi";7,2
"1232";"Helsinki Kaisaniemi";6,8
"1242";"Helsinki Kaisaniemi";8,6
"1252";"Helsinki Kaisaniemi";7,3
"1262";"Helsinki Kaisaniemi";7,3
"1272";"Helsinki Kaisaniemi";7,9
"1282";"Helsinki Kaisaniemi";7
"1292";"Helsinki Kaisaniemi";6,2
"1302";"Helsinki Kaisaniemi";6,1
"1312";"Helsinki Kaisaniemi";6,4
"1322";"Helsinki Kaisaniemi";6,2
"1332";"Helsinki Kaisaniemi";5,9
"1342";"Helsinki Kaisaniemi";11
"1352";"Helsinki Kaisaniemi";9,4
"1362";"Helsinki Kaisaniemi";9,7
"1372";"Helsinki Kaisaniemi";11,1
"1382";"Helsinki Kaisaniemi";13,6
"1392";"Helsinki Kaisaniemi";11,7
"1402";"Helsinki Kaisaniemi";15,7
"1412";"Helsinki Kaisaniemi";13,8
"1422";"Helsinki Kaisaniemi";10,1
"1432";"Helsinki Kaisaniemi";12,6
"1442";"Helsinki Kaisaniemi";13,6
"1452";"Helsinki Kaisaniemi";14,9
"1462";"Helsinki Kaisaniemi";15,5
"1472";"Helsinki Kaisaniemi";18,4
"1482";"Helsinki Kaisaniemi";15,8
"1492";"Helsinki Kaisaniemi";15,9
"1502";"Helsinki Kaisaniemi";16,5
"1512";"Helsinki Kaisaniemi";19,1
"1522";"Helsinki Kaisaniemi";20
"1532";"Helsinki Kaisaniemi";13,8
"1542";"Helsinki Kaisaniemi";13,3
"1552";"Helsinki Kaisaniemi";15,4
"1562";"Helsinki Kaisaniemi";16,9
"1572";"Helsinki Kaisaniemi";19,2
"1582";"Helsinki Kaisaniemi";20,6
