"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";0,4
"12";"Helsinki Kaisaniemi";0,4
"22";"Helsinki Kaisaniemi";-1,6
"32";"Helsinki Kaisaniemi";0,3
"42";"Helsinki Kaisaniemi";0,7
"52";"Helsinki Kaisaniemi";0,2
"62";"Helsinki Kaisaniemi";-4,5
"72";"Helsinki Kaisaniemi";-7,4
"82";"Helsinki Kaisaniemi";-9,8
"92";"Helsinki Kaisaniemi";-13,8
"102";"Helsinki Kaisaniemi";-9
"112";"Helsinki Kaisaniemi";-5,8
"122";"Helsinki Kaisaniemi";-10,4
"132";"Helsinki Kaisaniemi";-6,3
"142";"Helsinki Kaisaniemi";-0,3
"152";"Helsinki Kaisaniemi";1,3
"162";"Helsinki Kaisaniemi";2
"172";"Helsinki Kaisaniemi";2,4
"182";"Helsinki Kaisaniemi";2,2
"192";"Helsinki Kaisaniemi";3,2
"202";"Helsinki Kaisaniemi";3,3
"212";"Helsinki Kaisaniemi";1,5
"222";"Helsinki Kaisaniemi";0,2
"232";"Helsinki Kaisaniemi";-3,6
"242";"Helsinki Kaisaniemi";-6,1
"252";"Helsinki Kaisaniemi";-13,6
"262";"Helsinki Kaisaniemi";-18,7
"272";"Helsinki Kaisaniemi";-23,2
"282";"Helsinki Kaisaniemi";-20,5
"292";"Helsinki Kaisaniemi";-17,6
"302";"Helsinki Kaisaniemi";-3,6
"312";"Helsinki Kaisaniemi";0,2
"322";"Helsinki Kaisaniemi";-9,5
"332";"Helsinki Kaisaniemi";-6
"342";"Helsinki Kaisaniemi";-0,9
"352";"Helsinki Kaisaniemi";-2,5
"362";"Helsinki Kaisaniemi";-16,1
"372";"Helsinki Kaisaniemi";-22,1
"382";"Helsinki Kaisaniemi";-20,8
"392";"Helsinki Kaisaniemi";-16,6
"402";"Helsinki Kaisaniemi";-19,1
"412";"Helsinki Kaisaniemi";-9,9
"422";"Helsinki Kaisaniemi";-5,9
"432";"Helsinki Kaisaniemi";-3,2
"442";"Helsinki Kaisaniemi";0,2
"452";"Helsinki Kaisaniemi";-0,1
"462";"Helsinki Kaisaniemi";-0,4
"472";"Helsinki Kaisaniemi";-2,1
"482";"Helsinki Kaisaniemi";-5,3
"492";"Helsinki Kaisaniemi";-3,7
"502";"Helsinki Kaisaniemi";-5,3
"512";"Helsinki Kaisaniemi";-6
"522";"Helsinki Kaisaniemi";-2,8
"532";"Helsinki Kaisaniemi";-3,1
"542";"Helsinki Kaisaniemi";-4
"552";"Helsinki Kaisaniemi";-1,9
