"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";-2,1
"12";"Helsinki Kaisaniemi";-4
"22";"Helsinki Kaisaniemi";-3,7
"32";"Helsinki Kaisaniemi";-8,3
"42";"Helsinki Kaisaniemi";-6,8
"52";"Helsinki Kaisaniemi";-2,5
"62";"Helsinki Kaisaniemi";-2
"72";"Helsinki Kaisaniemi";-3,7
"82";"Helsinki Kaisaniemi";-3,5
"92";"Helsinki Kaisaniemi";-8,8
"102";"Helsinki Kaisaniemi";-5,7
"112";"Helsinki Kaisaniemi";-4,1
"122";"Helsinki Kaisaniemi";-1,8
"132";"Helsinki Kaisaniemi";1,6
"142";"Helsinki Kaisaniemi";-0,5
"152";"Helsinki Kaisaniemi";-10,1
"162";"Helsinki Kaisaniemi";-5,1
"172";"Helsinki Kaisaniemi";-0,9
"182";"Helsinki Kaisaniemi";-6,3
"192";"Helsinki Kaisaniemi";-6,9
"202";"Helsinki Kaisaniemi";-6,1
"212";"Helsinki Kaisaniemi";-7,1
"222";"Helsinki Kaisaniemi";-6,9
"232";"Helsinki Kaisaniemi";-11
"242";"Helsinki Kaisaniemi";-16,9
"252";"Helsinki Kaisaniemi";-22,2
"262";"Helsinki Kaisaniemi";-19
"272";"Helsinki Kaisaniemi";-14,8
"282";"Helsinki Kaisaniemi";-7
"292";"Helsinki Kaisaniemi";-14,8
"302";"Helsinki Kaisaniemi";-19
"312";"Helsinki Kaisaniemi";-18,3
"322";"Helsinki Kaisaniemi";-10,2
"332";"Helsinki Kaisaniemi";-4,1
"342";"Helsinki Kaisaniemi";-7,8
"352";"Helsinki Kaisaniemi";-6,3
"362";"Helsinki Kaisaniemi";-10
"372";"Helsinki Kaisaniemi";-11,4
"382";"Helsinki Kaisaniemi";-14
"392";"Helsinki Kaisaniemi";-18,9
"402";"Helsinki Kaisaniemi";-19,2
"412";"Helsinki Kaisaniemi";-17,9
"422";"Helsinki Kaisaniemi";-17,2
"432";"Helsinki Kaisaniemi";-11,3
"442";"Helsinki Kaisaniemi";-1,8
"452";"Helsinki Kaisaniemi";0,6
"462";"Helsinki Kaisaniemi";0,2
"472";"Helsinki Kaisaniemi";-4,1
"482";"Helsinki Kaisaniemi";-7,8
"492";"Helsinki Kaisaniemi";-1,6
"502";"Helsinki Kaisaniemi";-1
"512";"Helsinki Kaisaniemi";-3,9
"522";"Helsinki Kaisaniemi";-3,4
"532";"Helsinki Kaisaniemi";-2,2
"542";"Helsinki Kaisaniemi";-3,6
"552";"Helsinki Kaisaniemi";-6,3
"562";"Helsinki Kaisaniemi";-4,4
"572";"Helsinki Kaisaniemi";-3,3
"582";"Helsinki Kaisaniemi";-2,8
"592";"Helsinki Kaisaniemi";-0,8
"602";"Helsinki Kaisaniemi";-1,2
"612";"Helsinki Kaisaniemi";-3,4
"622";"Helsinki Kaisaniemi";-5,7
"632";"Helsinki Kaisaniemi";-8,2
"642";"Helsinki Kaisaniemi";-8,5
"652";"Helsinki Kaisaniemi";-1,1
"662";"Helsinki Kaisaniemi";-3
"672";"Helsinki Kaisaniemi";-3,5
"682";"Helsinki Kaisaniemi";-6,9
"692";"Helsinki Kaisaniemi";-8,5
"702";"Helsinki Kaisaniemi";-7,4
"712";"Helsinki Kaisaniemi";-5
"722";"Helsinki Kaisaniemi";-6,6
"732";"Helsinki Kaisaniemi";-6,2
"742";"Helsinki Kaisaniemi";-6,9
"752";"Helsinki Kaisaniemi";-4,7
"762";"Helsinki Kaisaniemi";-5,9
"772";"Helsinki Kaisaniemi";-8,6
"782";"Helsinki Kaisaniemi";-9,2
"792";"Helsinki Kaisaniemi";-11,3
"802";"Helsinki Kaisaniemi";-11,5
"812";"Helsinki Kaisaniemi";-10,3
"822";"Helsinki Kaisaniemi";-9,2
"832";"Helsinki Kaisaniemi";-8,5
"842";"Helsinki Kaisaniemi";-6
"852";"Helsinki Kaisaniemi";-4,4
"862";"Helsinki Kaisaniemi";-2,7
"872";"Helsinki Kaisaniemi";-0,4
"882";"Helsinki Kaisaniemi";1,2
"892";"Helsinki Kaisaniemi";0,1
"902";"Helsinki Kaisaniemi";1,2
"912";"Helsinki Kaisaniemi";0,8
"922";"Helsinki Kaisaniemi";2,7
"932";"Helsinki Kaisaniemi";2,2
"942";"Helsinki Kaisaniemi";1,8
