"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";0,7
"12";"Helsinki Kaisaniemi";-4,1
"22";"Helsinki Kaisaniemi";-3
"32";"Helsinki Kaisaniemi";-4,1
"42";"Helsinki Kaisaniemi";-11,7
"52";"Helsinki Kaisaniemi";-17,6
"62";"Helsinki Kaisaniemi";-16,6
"72";"Helsinki Kaisaniemi";-6,3
"82";"Helsinki Kaisaniemi";1,1
"92";"Helsinki Kaisaniemi";0,4
"102";"Helsinki Kaisaniemi";-2,8
"112";"Helsinki Kaisaniemi";0,7
"122";"Helsinki Kaisaniemi";-1,6
"132";"Helsinki Kaisaniemi";-2
"142";"Helsinki Kaisaniemi";-2,5
"152";"Helsinki Kaisaniemi";-1
"162";"Helsinki Kaisaniemi";-2,5
"172";"Helsinki Kaisaniemi";-8,4
"182";"Helsinki Kaisaniemi";-4
"192";"Helsinki Kaisaniemi";-3,7
"202";"Helsinki Kaisaniemi";-5,5
"212";"Helsinki Kaisaniemi";-0,5
"222";"Helsinki Kaisaniemi";0,5
"232";"Helsinki Kaisaniemi";1
"242";"Helsinki Kaisaniemi";1,2
"252";"Helsinki Kaisaniemi";-5,4
"262";"Helsinki Kaisaniemi";-2,8
"272";"Helsinki Kaisaniemi";1,6
"282";"Helsinki Kaisaniemi";1
"292";"Helsinki Kaisaniemi";2
"302";"Helsinki Kaisaniemi";0
"312";"Helsinki Kaisaniemi";2,4
"322";"Helsinki Kaisaniemi";-1,3
"332";"Helsinki Kaisaniemi";1,2
"342";"Helsinki Kaisaniemi";-3,3
"352";"Helsinki Kaisaniemi";-5,8
"362";"Helsinki Kaisaniemi";-7,7
"372";"Helsinki Kaisaniemi";0
"382";"Helsinki Kaisaniemi";-2,5
"392";"Helsinki Kaisaniemi";-3,9
"402";"Helsinki Kaisaniemi";-4,4
"412";"Helsinki Kaisaniemi";-6,1
"422";"Helsinki Kaisaniemi";-5
"432";"Helsinki Kaisaniemi";-9,4
"442";"Helsinki Kaisaniemi";-8,8
"452";"Helsinki Kaisaniemi";-9,5
"462";"Helsinki Kaisaniemi";-11,5
"472";"Helsinki Kaisaniemi";-3,1
"482";"Helsinki Kaisaniemi";-4
"492";"Helsinki Kaisaniemi";-8,7
"502";"Helsinki Kaisaniemi";-8,5
"512";"Helsinki Kaisaniemi";-5,2
"522";"Helsinki Kaisaniemi";-4,2
"532";"Helsinki Kaisaniemi";-4
"542";"Helsinki Kaisaniemi";-4,4
"552";"Helsinki Kaisaniemi";-3
"562";"Helsinki Kaisaniemi";-2,9
"572";"Helsinki Kaisaniemi";-5
"582";"Helsinki Kaisaniemi";-7
"592";"Helsinki Kaisaniemi";-7,4
"602";"Helsinki Kaisaniemi";-5,4
"612";"Helsinki Kaisaniemi";-9,7
"622";"Helsinki Kaisaniemi";-7,5
"632";"Helsinki Kaisaniemi";-10
"642";"Helsinki Kaisaniemi";-12,5
"652";"Helsinki Kaisaniemi";-13,3
"662";"Helsinki Kaisaniemi";-7,5
"672";"Helsinki Kaisaniemi";0,1
"682";"Helsinki Kaisaniemi";-4,7
"692";"Helsinki Kaisaniemi";-9,2
"702";"Helsinki Kaisaniemi";-12,5
"712";"Helsinki Kaisaniemi";-8,3
"722";"Helsinki Kaisaniemi";-6,5
"732";"Helsinki Kaisaniemi";-10,6
"742";"Helsinki Kaisaniemi";-12,5
