"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";"0.4"
"12";"Helsinki Kaisaniemi";"1.8"
"22";"Helsinki Kaisaniemi";"-0.7"
"32";"Helsinki Kaisaniemi";"-10.2"
"42";"Helsinki Kaisaniemi";"-5.1"
"52";"Helsinki Kaisaniemi";"1.2"
"62";"Helsinki Kaisaniemi";"0.3"
"72";"Helsinki Kaisaniemi";"-3.7"
"82";"Helsinki Kaisaniemi";"-4.0"
"92";"Helsinki Kaisaniemi";"-3.6"
"102";"Helsinki Kaisaniemi";"-5.9"
"112";"Helsinki Kaisaniemi";"-4.3"
"122";"Helsinki Kaisaniemi";"0.5"
"132";"Helsinki Kaisaniemi";"-0.1"
"142";"Helsinki Kaisaniemi";"-0.5"
"152";"Helsinki Kaisaniemi";"0.2"
"162";"Helsinki Kaisaniemi";"-2.2"
"172";"Helsinki Kaisaniemi";"-4.3"
"182";"Helsinki Kaisaniemi";"-5.7"
"192";"Helsinki Kaisaniemi";"-4.4"
"202";"Helsinki Kaisaniemi";"-4.6"
"212";"Helsinki Kaisaniemi";"-8.5"
"222";"Helsinki Kaisaniemi";"-7.8"
"232";"Helsinki Kaisaniemi";"-8.3"
"242";"Helsinki Kaisaniemi";"-13.3"
"252";"Helsinki Kaisaniemi";"-13.8"
"262";"Helsinki Kaisaniemi";"-8.3"
"272";"Helsinki Kaisaniemi";"-9.1"
"282";"Helsinki Kaisaniemi";"-15.1"
"292";"Helsinki Kaisaniemi";"-16.2"
"302";"Helsinki Kaisaniemi";"-7.5"
"312";"Helsinki Kaisaniemi";"-2.1"
"322";"Helsinki Kaisaniemi";"-1.5"
"332";"Helsinki Kaisaniemi";"-2.4"
"342";"Helsinki Kaisaniemi";"-3.1"
"352";"Helsinki Kaisaniemi";"-3.9"
"362";"Helsinki Kaisaniemi";"-2.4"
"372";"Helsinki Kaisaniemi";"-3.3"
"382";"Helsinki Kaisaniemi";"-5.1"
"392";"Helsinki Kaisaniemi";"-7.6"
"402";"Helsinki Kaisaniemi";"-10.5"
"412";"Helsinki Kaisaniemi";"-10.6"
"422";"Helsinki Kaisaniemi";"-11.6"
"432";"Helsinki Kaisaniemi";"-12.4"
"442";"Helsinki Kaisaniemi";"-13.7"
"452";"Helsinki Kaisaniemi";"-16.4"
"462";"Helsinki Kaisaniemi";"-15.7"
"472";"Helsinki Kaisaniemi";"-16.4"
"482";"Helsinki Kaisaniemi";"-15.6"
"492";"Helsinki Kaisaniemi";"-12.6"
"502";"Helsinki Kaisaniemi";"-11.0"
"512";"Helsinki Kaisaniemi";"-10.3"
"522";"Helsinki Kaisaniemi";"-11.6"
"532";"Helsinki Kaisaniemi";"-13.0"
"542";"Helsinki Kaisaniemi";"-13.6"
"552";"Helsinki Kaisaniemi";"-14.8"
"562";"Helsinki Kaisaniemi";"-13.0"
"572";"Helsinki Kaisaniemi";"-11.5"
"582";"Helsinki Kaisaniemi";"-8.1"
"592";"Helsinki Kaisaniemi";"-4.4"
"602";"Helsinki Kaisaniemi";"0.0"
"612";"Helsinki Kaisaniemi";"-1.7"
"622";"Helsinki Kaisaniemi";"0.4"
"632";"Helsinki Kaisaniemi";"1.3"
"642";"Helsinki Kaisaniemi";"1.8"
"652";"Helsinki Kaisaniemi";"1.4"
"662";"Helsinki Kaisaniemi";"-0.3"
"672";"Helsinki Kaisaniemi";"0.2"
"682";"Helsinki Kaisaniemi";"-1.1"
"692";"Helsinki Kaisaniemi";"-1.1"
"702";"Helsinki Kaisaniemi";"-0.6"
"712";"Helsinki Kaisaniemi";"-2.1"
"722";"Helsinki Kaisaniemi";"-2.1"
"732";"Helsinki Kaisaniemi";"-0.2"
"742";"Helsinki Kaisaniemi";"0.3"
"752";"Helsinki Kaisaniemi";"-3.7"
"762";"Helsinki Kaisaniemi";"-5.8"
"772";"Helsinki Kaisaniemi";"-7.5"
"782";"Helsinki Kaisaniemi";"-2.5"
"792";"Helsinki Kaisaniemi";"0.1"
"802";"Helsinki Kaisaniemi";"0.8"
"812";"Helsinki Kaisaniemi";"2.2"
"822";"Helsinki Kaisaniemi";"2.9"
"832";"Helsinki Kaisaniemi";"-0.4"
"842";"Helsinki Kaisaniemi";"-0.9"
"852";"Helsinki Kaisaniemi";"0.4"
"862";"Helsinki Kaisaniemi";"0.3"
"872";"Helsinki Kaisaniemi";"1.0"
"882";"Helsinki Kaisaniemi";"1.5"
"892";"Helsinki Kaisaniemi";"0.4"
"902";"Helsinki Kaisaniemi";"1.1"
"912";"Helsinki Kaisaniemi";"1.4"
"922";"Helsinki Kaisaniemi";"1.3"
"932";"Helsinki Kaisaniemi";"0.0"
"942";"Helsinki Kaisaniemi";"2.0"
"952";"Helsinki Kaisaniemi";"2.5"
"962";"Helsinki Kaisaniemi";"1.0"
"972";"Helsinki Kaisaniemi";"0.9"
"982";"Helsinki Kaisaniemi";"3.3"
"992";"Helsinki Kaisaniemi";"1.1"
"1002";"Helsinki Kaisaniemi";"0.2"
"1012";"Helsinki Kaisaniemi";"1.8"
"1022";"Helsinki Kaisaniemi";"0.2"
"1032";"Helsinki Kaisaniemi";"0.4"
"1042";"Helsinki Kaisaniemi";"1.4"
"1052";"Helsinki Kaisaniemi";"4.3"
"1062";"Helsinki Kaisaniemi";"4.1"
"1072";"Helsinki Kaisaniemi";"3.0"
"1082";"Helsinki Kaisaniemi";"2.9"
"1092";"Helsinki Kaisaniemi";"4.1"
"1102";"Helsinki Kaisaniemi";"3.7"
"1112";"Helsinki Kaisaniemi";"1.4"
"1122";"Helsinki Kaisaniemi";"1.8"
"1132";"Helsinki Kaisaniemi";"3.5"
"1142";"Helsinki Kaisaniemi";"1.3"
"1152";"Helsinki Kaisaniemi";"2.1"
"1162";"Helsinki Kaisaniemi";"2.4"
"1172";"Helsinki Kaisaniemi";"4.7"
"1182";"Helsinki Kaisaniemi";"4.3"
"1192";"Helsinki Kaisaniemi";"4.4"
"1202";"Helsinki Kaisaniemi";"3.9"
"1212";"Helsinki Kaisaniemi";"7.0"
"1222";"Helsinki Kaisaniemi";"7.7"
"1232";"Helsinki Kaisaniemi";"8.9"
"1242";"Helsinki Kaisaniemi";"8.5"
"1252";"Helsinki Kaisaniemi";"8.5"
"1262";"Helsinki Kaisaniemi";"10.6"
"1272";"Helsinki Kaisaniemi";"11.1"
"1282";"Helsinki Kaisaniemi";"14.0"
"1292";"Helsinki Kaisaniemi";"13.4"
"1302";"Helsinki Kaisaniemi";"10.7"
"1312";"Helsinki Kaisaniemi";"6.7"
