"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";-1,1
"12";"Helsinki Kaisaniemi";-0,6
"22";"Helsinki Kaisaniemi";-0,2
"32";"Helsinki Kaisaniemi";-1,2
"42";"Helsinki Kaisaniemi";-4,3
"52";"Helsinki Kaisaniemi";-3,8
"62";"Helsinki Kaisaniemi";-0,7
"72";"Helsinki Kaisaniemi";1
"82";"Helsinki Kaisaniemi";-1,3
"92";"Helsinki Kaisaniemi";-2,2
"102";"Helsinki Kaisaniemi";-3,7
"112";"Helsinki Kaisaniemi";-3,8
"122";"Helsinki Kaisaniemi";1,3
"132";"Helsinki Kaisaniemi";2,4
"142";"Helsinki Kaisaniemi";1,4
"152";"Helsinki Kaisaniemi";0,2
"162";"Helsinki Kaisaniemi";-5,2
"172";"Helsinki Kaisaniemi";-7,7
"182";"Helsinki Kaisaniemi";-10,6
"192";"Helsinki Kaisaniemi";-3,7
"202";"Helsinki Kaisaniemi";1,6
"212";"Helsinki Kaisaniemi";1,7
"222";"Helsinki Kaisaniemi";0,2
"232";"Helsinki Kaisaniemi";-1,3
"242";"Helsinki Kaisaniemi";-4,1
"252";"Helsinki Kaisaniemi";-5,4
"262";"Helsinki Kaisaniemi";-3
"272";"Helsinki Kaisaniemi";-2,8
"282";"Helsinki Kaisaniemi";-11,9
"292";"Helsinki Kaisaniemi";-13,6
"302";"Helsinki Kaisaniemi";-12,1
"312";"Helsinki Kaisaniemi";-15,1
"322";"Helsinki Kaisaniemi";-15,6
"332";"Helsinki Kaisaniemi";-16,4
"342";"Helsinki Kaisaniemi";-17,2
"352";"Helsinki Kaisaniemi";-18,4
"362";"Helsinki Kaisaniemi";-16,4
"372";"Helsinki Kaisaniemi";-13,6
"382";"Helsinki Kaisaniemi";-14,1
"392";"Helsinki Kaisaniemi";-13,3
"402";"Helsinki Kaisaniemi";-13,6
"412";"Helsinki Kaisaniemi";-19,6
"422";"Helsinki Kaisaniemi";-20,5
"432";"Helsinki Kaisaniemi";-13,7
"442";"Helsinki Kaisaniemi";-9
"452";"Helsinki Kaisaniemi";-4,9
"462";"Helsinki Kaisaniemi";-5
"472";"Helsinki Kaisaniemi";-5
"482";"Helsinki Kaisaniemi";-9,4
"492";"Helsinki Kaisaniemi";-6,7
"502";"Helsinki Kaisaniemi";-8,8
"512";"Helsinki Kaisaniemi";-10,8
"522";"Helsinki Kaisaniemi";-11,2
"532";"Helsinki Kaisaniemi";-9,4
"542";"Helsinki Kaisaniemi";-5
"552";"Helsinki Kaisaniemi";-6,5
"562";"Helsinki Kaisaniemi";-7,3
"572";"Helsinki Kaisaniemi";-8,5
"582";"Helsinki Kaisaniemi";-10,4
"592";"Helsinki Kaisaniemi";-10,7
"602";"Helsinki Kaisaniemi";-11,8
"612";"Helsinki Kaisaniemi";-8,9
"622";"Helsinki Kaisaniemi";-6,5
"632";"Helsinki Kaisaniemi";-5,8
"642";"Helsinki Kaisaniemi";-5,4
"652";"Helsinki Kaisaniemi";-0,2
"662";"Helsinki Kaisaniemi";0,4
"672";"Helsinki Kaisaniemi";1,9
"682";"Helsinki Kaisaniemi";1,1
"692";"Helsinki Kaisaniemi";1,1
"702";"Helsinki Kaisaniemi";2,1
"712";"Helsinki Kaisaniemi";1
"722";"Helsinki Kaisaniemi";0,8
"732";"Helsinki Kaisaniemi";0,4
"742";"Helsinki Kaisaniemi";-0,5
"752";"Helsinki Kaisaniemi";-0,1
"762";"Helsinki Kaisaniemi";-2,6
"772";"Helsinki Kaisaniemi";-2,6
"782";"Helsinki Kaisaniemi";-1,4
"792";"Helsinki Kaisaniemi";-2,7
"802";"Helsinki Kaisaniemi";-3,1
"812";"Helsinki Kaisaniemi";-0,7
"822";"Helsinki Kaisaniemi";1,2
"832";"Helsinki Kaisaniemi";-1,4
"842";"Helsinki Kaisaniemi";-3,6
"852";"Helsinki Kaisaniemi";-6,3
"862";"Helsinki Kaisaniemi";-3,7
"872";"Helsinki Kaisaniemi";-0,5
"882";"Helsinki Kaisaniemi";2
"892";"Helsinki Kaisaniemi";1,2
"902";"Helsinki Kaisaniemi";1,8
"912";"Helsinki Kaisaniemi";2,5
"922";"Helsinki Kaisaniemi";3
"932";"Helsinki Kaisaniemi";3
"942";"Helsinki Kaisaniemi";3
"952";"Helsinki Kaisaniemi";2,9
"962";"Helsinki Kaisaniemi";2,8
"972";"Helsinki Kaisaniemi";2,7
"982";"Helsinki Kaisaniemi";2,8
"992";"Helsinki Kaisaniemi";3,4
"1002";"Helsinki Kaisaniemi";4
"1012";"Helsinki Kaisaniemi";4,3
"1022";"Helsinki Kaisaniemi";5,8
"1032";"Helsinki Kaisaniemi";4,9
"1042";"Helsinki Kaisaniemi";3,8
"1052";"Helsinki Kaisaniemi";3,8
"1062";"Helsinki Kaisaniemi";1,9
"1072";"Helsinki Kaisaniemi";2,7
"1082";"Helsinki Kaisaniemi";2,7
"1092";"Helsinki Kaisaniemi";1,9
"1102";"Helsinki Kaisaniemi";4
"1112";"Helsinki Kaisaniemi";5,5
"1122";"Helsinki Kaisaniemi";6,2
"1132";"Helsinki Kaisaniemi";7,6
"1142";"Helsinki Kaisaniemi";9
"1152";"Helsinki Kaisaniemi";9,3
"1162";"Helsinki Kaisaniemi";11,2
"1172";"Helsinki Kaisaniemi";7,4
"1182";"Helsinki Kaisaniemi";6,9
"1192";"Helsinki Kaisaniemi";6,9
"1202";"Helsinki Kaisaniemi";6,4
"1212";"Helsinki Kaisaniemi";4,6
"1222";"Helsinki Kaisaniemi";5
"1232";"Helsinki Kaisaniemi";5,9
"1242";"Helsinki Kaisaniemi";9,1
"1252";"Helsinki Kaisaniemi";11,4
"1262";"Helsinki Kaisaniemi";10
"1272";"Helsinki Kaisaniemi";10,6
"1282";"Helsinki Kaisaniemi";13,7
"1292";"Helsinki Kaisaniemi";16,3
"1302";"Helsinki Kaisaniemi";16,7
"1312";"Helsinki Kaisaniemi";11,4
"1322";"Helsinki Kaisaniemi";5,3
"1332";"Helsinki Kaisaniemi";6,8
"1342";"Helsinki Kaisaniemi";9,9
"1352";"Helsinki Kaisaniemi";9,5
"1362";"Helsinki Kaisaniemi";8,9
"1372";"Helsinki Kaisaniemi";8,2
"1382";"Helsinki Kaisaniemi";8,7
"1392";"Helsinki Kaisaniemi";6,8
"1402";"Helsinki Kaisaniemi";5,1
"1412";"Helsinki Kaisaniemi";6,4
"1422";"Helsinki Kaisaniemi";6,6
"1432";"Helsinki Kaisaniemi";7,9
"1442";"Helsinki Kaisaniemi";9
"1452";"Helsinki Kaisaniemi";10,8
"1462";"Helsinki Kaisaniemi";9
"1472";"Helsinki Kaisaniemi";7,7
"1482";"Helsinki Kaisaniemi";6,8
"1492";"Helsinki Kaisaniemi";8,9
"1502";"Helsinki Kaisaniemi";8,6
"1512";"Helsinki Kaisaniemi";10,1
"1522";"Helsinki Kaisaniemi";11,5
"1532";"Helsinki Kaisaniemi";11,1
"1542";"Helsinki Kaisaniemi";9,7
"1552";"Helsinki Kaisaniemi";10,4
"1562";"Helsinki Kaisaniemi";12,8
"1572";"Helsinki Kaisaniemi";12
"1582";"Helsinki Kaisaniemi";11,4
"1592";"Helsinki Kaisaniemi";12,8
"1602";"Helsinki Kaisaniemi";11,7
"1612";"Helsinki Kaisaniemi";14,3
"1622";"Helsinki Kaisaniemi";11,9
"1632";"Helsinki Kaisaniemi";15,1
"1642";"Helsinki Kaisaniemi";13,6
"1652";"Helsinki Kaisaniemi";12,3
"1662";"Helsinki Kaisaniemi";10,3
"1672";"Helsinki Kaisaniemi";10,6
"1682";"Helsinki Kaisaniemi";11,1
"1692";"Helsinki Kaisaniemi";10,3
"1702";"Helsinki Kaisaniemi";11,9
"1712";"Helsinki Kaisaniemi";14,8
"1722";"Helsinki Kaisaniemi";11,1
"1732";"Helsinki Kaisaniemi";10,9
"1742";"Helsinki Kaisaniemi";15,1
"1752";"Helsinki Kaisaniemi";14,2
"1762";"Helsinki Kaisaniemi";11,8
"1772";"Helsinki Kaisaniemi";13,9
"1782";"Helsinki Kaisaniemi";15,2
"1792";"Helsinki Kaisaniemi";18,5
"1802";"Helsinki Kaisaniemi";15,9
"1812";"Helsinki Kaisaniemi";16,2
"1822";"Helsinki Kaisaniemi";17,4
"1832";"Helsinki Kaisaniemi";19
"1842";"Helsinki Kaisaniemi";17,3
"1852";"Helsinki Kaisaniemi";15
"1862";"Helsinki Kaisaniemi";14,9
"1872";"Helsinki Kaisaniemi";17,7
"1882";"Helsinki Kaisaniemi";20,7
"1892";"Helsinki Kaisaniemi";21,4
"1902";"Helsinki Kaisaniemi";22,2
