"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";-7,1
"12";"Helsinki Kaisaniemi";-5,1
"22";"Helsinki Kaisaniemi";-6,4
"32";"Helsinki Kaisaniemi";-6
"42";"Helsinki Kaisaniemi";-3,8
"52";"Helsinki Kaisaniemi";-4,2
"62";"Helsinki Kaisaniemi";-7,4
"72";"Helsinki Kaisaniemi";-5,7
"82";"Helsinki Kaisaniemi";-9,8
"92";"Helsinki Kaisaniemi";-17,1
"102";"Helsinki Kaisaniemi";-14,8
"112";"Helsinki Kaisaniemi";-8,5
"122";"Helsinki Kaisaniemi";-5,9
"132";"Helsinki Kaisaniemi";-4,9
"142";"Helsinki Kaisaniemi";-11,5
"152";"Helsinki Kaisaniemi";-16
"162";"Helsinki Kaisaniemi";-14,7
"172";"Helsinki Kaisaniemi";-9,3
"182";"Helsinki Kaisaniemi";-5,7
"192";"Helsinki Kaisaniemi";-10,8
"202";"Helsinki Kaisaniemi";-11,5
"212";"Helsinki Kaisaniemi";-6,8
"222";"Helsinki Kaisaniemi";-1,7
"232";"Helsinki Kaisaniemi";-7,3
"242";"Helsinki Kaisaniemi";-10
"252";"Helsinki Kaisaniemi";-6,1
"262";"Helsinki Kaisaniemi";-5,9
"272";"Helsinki Kaisaniemi";-7,2
"282";"Helsinki Kaisaniemi";-6,9
"292";"Helsinki Kaisaniemi";-9,5
"302";"Helsinki Kaisaniemi";-11,1
"312";"Helsinki Kaisaniemi";-14,2
"322";"Helsinki Kaisaniemi";-10,4
"332";"Helsinki Kaisaniemi";-4,9
"342";"Helsinki Kaisaniemi";-3,5
"352";"Helsinki Kaisaniemi";-3,6
"362";"Helsinki Kaisaniemi";-5,9
"372";"Helsinki Kaisaniemi";-9,8
"382";"Helsinki Kaisaniemi";-13,2
"392";"Helsinki Kaisaniemi";-12,2
"402";"Helsinki Kaisaniemi";-9,9
"412";"Helsinki Kaisaniemi";-11,7
"422";"Helsinki Kaisaniemi";-10,4
"432";"Helsinki Kaisaniemi";-10
"442";"Helsinki Kaisaniemi";-11,7
"452";"Helsinki Kaisaniemi";-9,5
"462";"Helsinki Kaisaniemi";-5,9
"472";"Helsinki Kaisaniemi";-7,8
"482";"Helsinki Kaisaniemi";-15,2
"492";"Helsinki Kaisaniemi";-16,6
"502";"Helsinki Kaisaniemi";-13,5
"512";"Helsinki Kaisaniemi";-8,9
"522";"Helsinki Kaisaniemi";-10
"532";"Helsinki Kaisaniemi";-9
"542";"Helsinki Kaisaniemi";-8,4
"552";"Helsinki Kaisaniemi";-13,9
"562";"Helsinki Kaisaniemi";-12,7
"572";"Helsinki Kaisaniemi";-4,6
"582";"Helsinki Kaisaniemi";-1,3
"592";"Helsinki Kaisaniemi";-0,8
"602";"Helsinki Kaisaniemi";0
"612";"Helsinki Kaisaniemi";-2,6
"622";"Helsinki Kaisaniemi";-5,7
"632";"Helsinki Kaisaniemi";-2,6
"642";"Helsinki Kaisaniemi";-2,5
"652";"Helsinki Kaisaniemi";1,4
"662";"Helsinki Kaisaniemi";-2,8
"672";"Helsinki Kaisaniemi";-10,1
"682";"Helsinki Kaisaniemi";-11,6
"692";"Helsinki Kaisaniemi";-8,5
"702";"Helsinki Kaisaniemi";-5
"712";"Helsinki Kaisaniemi";-8,4
"722";"Helsinki Kaisaniemi";-12,4
"732";"Helsinki Kaisaniemi";-9,2
