"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";-18,1
"12";"Helsinki Kaisaniemi";-10,4
"22";"Helsinki Kaisaniemi";-12,5
"32";"Helsinki Kaisaniemi";-15,3
"42";"Helsinki Kaisaniemi";-16,1
"52";"Helsinki Kaisaniemi";-15,1
"62";"Helsinki Kaisaniemi";-14,7
"72";"Helsinki Kaisaniemi";-12,9
"82";"Helsinki Kaisaniemi";-9,1
"92";"Helsinki Kaisaniemi";-8,2
"102";"Helsinki Kaisaniemi";-13,7
"112";"Helsinki Kaisaniemi";-9,5
"122";"Helsinki Kaisaniemi";-10,3
"132";"Helsinki Kaisaniemi";-15,7
"142";"Helsinki Kaisaniemi";-18,5
"152";"Helsinki Kaisaniemi";-17,3
"162";"Helsinki Kaisaniemi";-7
"172";"Helsinki Kaisaniemi";-5,9
"182";"Helsinki Kaisaniemi";-13,1
"192";"Helsinki Kaisaniemi";-13,5
"202";"Helsinki Kaisaniemi";-15,4
"212";"Helsinki Kaisaniemi";-13,2
"222";"Helsinki Kaisaniemi";-9,8
"232";"Helsinki Kaisaniemi";-10,5
"242";"Helsinki Kaisaniemi";-11,1
"252";"Helsinki Kaisaniemi";-9,8
"262";"Helsinki Kaisaniemi";-5,3
"272";"Helsinki Kaisaniemi";-5,9
"282";"Helsinki Kaisaniemi";-12
"292";"Helsinki Kaisaniemi";-6,3
"302";"Helsinki Kaisaniemi";-2,4
"312";"Helsinki Kaisaniemi";-13,6
"322";"Helsinki Kaisaniemi";-24,9
"332";"Helsinki Kaisaniemi";-27,6
"342";"Helsinki Kaisaniemi";-22,2
"352";"Helsinki Kaisaniemi";-19,2
"362";"Helsinki Kaisaniemi";-17,4
"372";"Helsinki Kaisaniemi";-17,4
"382";"Helsinki Kaisaniemi";-24,3
"392";"Helsinki Kaisaniemi";-21,2
"402";"Helsinki Kaisaniemi";-19
"412";"Helsinki Kaisaniemi";-18,7
"422";"Helsinki Kaisaniemi";-14,3
"432";"Helsinki Kaisaniemi";-17,7
"442";"Helsinki Kaisaniemi";-12,8
