"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";"-5.9"
"12";"Helsinki Kaisaniemi";"-0.7"
"22";"Helsinki Kaisaniemi";"-5.7"
"32";"Helsinki Kaisaniemi";"-7.9"
"42";"Helsinki Kaisaniemi";"-6.8"
"52";"Helsinki Kaisaniemi";"-7.1"
"62";"Helsinki Kaisaniemi";"-6.9"
"72";"Helsinki Kaisaniemi";"-2.9"
"82";"Helsinki Kaisaniemi";"-4.5"
"92";"Helsinki Kaisaniemi";"-6.1"
"102";"Helsinki Kaisaniemi";"-3.7"
"112";"Helsinki Kaisaniemi";"-3.5"
"122";"Helsinki Kaisaniemi";"-2.6"
"132";"Helsinki Kaisaniemi";"-6.4"
"142";"Helsinki Kaisaniemi";"-11.1"
"152";"Helsinki Kaisaniemi";"-15.9"
"162";"Helsinki Kaisaniemi";"-11.7"
"172";"Helsinki Kaisaniemi";"-13.2"
"182";"Helsinki Kaisaniemi";"-13.9"
"192";"Helsinki Kaisaniemi";"-15.6"
"202";"Helsinki Kaisaniemi";"-13.7"
"212";"Helsinki Kaisaniemi";"-7.3"
"222";"Helsinki Kaisaniemi";"-6.4"
"232";"Helsinki Kaisaniemi";"-8.8"
"242";"Helsinki Kaisaniemi";"-11.6"
"252";"Helsinki Kaisaniemi";"-4.0"
"262";"Helsinki Kaisaniemi";"-6.4"
"272";"Helsinki Kaisaniemi";"-6.2"
"282";"Helsinki Kaisaniemi";"-7.0"
"292";"Helsinki Kaisaniemi";"-9.4"
"302";"Helsinki Kaisaniemi";"-13.1"
"312";"Helsinki Kaisaniemi";"-12.3"
"322";"Helsinki Kaisaniemi";"-15.1"
"332";"Helsinki Kaisaniemi";"-17.9"
"342";"Helsinki Kaisaniemi";"-19.1"
"352";"Helsinki Kaisaniemi";"-13.4"
"362";"Helsinki Kaisaniemi";"-13.2"
"372";"Helsinki Kaisaniemi";"-14.6"
"382";"Helsinki Kaisaniemi";"-12.6"
"392";"Helsinki Kaisaniemi";"-3.2"
"402";"Helsinki Kaisaniemi";"-6.9"
"412";"Helsinki Kaisaniemi";"-0.1"
"422";"Helsinki Kaisaniemi";"0.9"
"432";"Helsinki Kaisaniemi";"-3.7"
"442";"Helsinki Kaisaniemi";"-3.6"
"452";"Helsinki Kaisaniemi";"-0.7"
"462";"Helsinki Kaisaniemi";"-5.5"
"472";"Helsinki Kaisaniemi";"-8.0"
"482";"Helsinki Kaisaniemi";"-5.8"
"492";"Helsinki Kaisaniemi";"-4.0"
"502";"Helsinki Kaisaniemi";"-3.4"
"512";"Helsinki Kaisaniemi";"-3.5"
"522";"Helsinki Kaisaniemi";"-1.8"
"532";"Helsinki Kaisaniemi";"-0.9"
"542";"Helsinki Kaisaniemi";"0.5"
"552";"Helsinki Kaisaniemi";"0.0"
"562";"Helsinki Kaisaniemi";"1.2"
"572";"Helsinki Kaisaniemi";"1.1"
"582";"Helsinki Kaisaniemi";"1.5"
"592";"Helsinki Kaisaniemi";"0.1"
"602";"Helsinki Kaisaniemi";"-1.5"
"612";"Helsinki Kaisaniemi";"-4.3"
"622";"Helsinki Kaisaniemi";"-0.4"
"632";"Helsinki Kaisaniemi";"-0.6"
"642";"Helsinki Kaisaniemi";"-0.7"
"652";"Helsinki Kaisaniemi";"0.6"
"662";"Helsinki Kaisaniemi";"0.6"
"672";"Helsinki Kaisaniemi";"-4.6"
"682";"Helsinki Kaisaniemi";"-6.1"
"692";"Helsinki Kaisaniemi";"-2.7"
"702";"Helsinki Kaisaniemi";"-1.9"
"712";"Helsinki Kaisaniemi";"-3.1"
