"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";2,4
"12";"Helsinki Kaisaniemi";-0,8
"22";"Helsinki Kaisaniemi";-7,5
"32";"Helsinki Kaisaniemi";-1,9
"42";"Helsinki Kaisaniemi";-0,2
"52";"Helsinki Kaisaniemi";-0,8
"62";"Helsinki Kaisaniemi";-1
"72";"Helsinki Kaisaniemi";1
"82";"Helsinki Kaisaniemi";0,8
"92";"Helsinki Kaisaniemi";0
"102";"Helsinki Kaisaniemi";-1,6
"112";"Helsinki Kaisaniemi";-4,2
"122";"Helsinki Kaisaniemi";-8,1
"132";"Helsinki Kaisaniemi";-4,2
"142";"Helsinki Kaisaniemi";1,2
"152";"Helsinki Kaisaniemi";0,4
"162";"Helsinki Kaisaniemi";1,1
"172";"Helsinki Kaisaniemi";0,6
"182";"Helsinki Kaisaniemi";-3,4
"192";"Helsinki Kaisaniemi";-3,3
"202";"Helsinki Kaisaniemi";-3,7
"212";"Helsinki Kaisaniemi";-4
"222";"Helsinki Kaisaniemi";-2
"232";"Helsinki Kaisaniemi";1,5
"242";"Helsinki Kaisaniemi";0,4
"252";"Helsinki Kaisaniemi";1
"262";"Helsinki Kaisaniemi";-0,6
"272";"Helsinki Kaisaniemi";-5,6
"282";"Helsinki Kaisaniemi";-2,8
"292";"Helsinki Kaisaniemi";-7,7
"302";"Helsinki Kaisaniemi";-10,2
"312";"Helsinki Kaisaniemi";-3,5
"322";"Helsinki Kaisaniemi";1,7
"332";"Helsinki Kaisaniemi";-1,1
"342";"Helsinki Kaisaniemi";1,7
"352";"Helsinki Kaisaniemi";-0,5
"362";"Helsinki Kaisaniemi";0,6
"372";"Helsinki Kaisaniemi";-2,3
"382";"Helsinki Kaisaniemi";-4,3
"392";"Helsinki Kaisaniemi";-3,1
"402";"Helsinki Kaisaniemi";-0,3
"412";"Helsinki Kaisaniemi";-2,2
"422";"Helsinki Kaisaniemi";-4
"432";"Helsinki Kaisaniemi";1,5
"442";"Helsinki Kaisaniemi";1,5
"452";"Helsinki Kaisaniemi";2,2
"462";"Helsinki Kaisaniemi";2,3
"472";"Helsinki Kaisaniemi";2,2
"482";"Helsinki Kaisaniemi";1,5
"492";"Helsinki Kaisaniemi";1,3
"502";"Helsinki Kaisaniemi";1,8
"512";"Helsinki Kaisaniemi";1,2
