"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";"-10.1"
"12";"Helsinki Kaisaniemi";"-3.4"
"22";"Helsinki Kaisaniemi";"-0.8"
"32";"Helsinki Kaisaniemi";"-3.9"
"42";"Helsinki Kaisaniemi";"-4.1"
"52";"Helsinki Kaisaniemi";"-0.5"
"62";"Helsinki Kaisaniemi";"1.5"
"72";"Helsinki Kaisaniemi";"2.2"
"82";"Helsinki Kaisaniemi";"1.7"
"92";"Helsinki Kaisaniemi";"-2.1"
"102";"Helsinki Kaisaniemi";"1.1"
"112";"Helsinki Kaisaniemi";"-1.1"
"122";"Helsinki Kaisaniemi";"-5.1"
"132";"Helsinki Kaisaniemi";"-4.1"
"142";"Helsinki Kaisaniemi";"-6.1"
"152";"Helsinki Kaisaniemi";"-0.6"
"162";"Helsinki Kaisaniemi";"1.0"
"172";"Helsinki Kaisaniemi";"1.1"
"182";"Helsinki Kaisaniemi";"2.3"
"192";"Helsinki Kaisaniemi";"0.3"
"202";"Helsinki Kaisaniemi";"-1.6"
"212";"Helsinki Kaisaniemi";"0.6"
"222";"Helsinki Kaisaniemi";"0.9"
"232";"Helsinki Kaisaniemi";"2.3"
"242";"Helsinki Kaisaniemi";"1.6"
"252";"Helsinki Kaisaniemi";"0.0"
"262";"Helsinki Kaisaniemi";"0.4"
"272";"Helsinki Kaisaniemi";"0.0"
"282";"Helsinki Kaisaniemi";"-1.1"
"292";"Helsinki Kaisaniemi";"0.5"
"302";"Helsinki Kaisaniemi";"-7.1"
"312";"Helsinki Kaisaniemi";"-7.9"
"322";"Helsinki Kaisaniemi";"-1.8"
"332";"Helsinki Kaisaniemi";"-4.7"
"342";"Helsinki Kaisaniemi";"-0.1"
"352";"Helsinki Kaisaniemi";"0.3"
"362";"Helsinki Kaisaniemi";"2.1"
"372";"Helsinki Kaisaniemi";"-0.8"
"382";"Helsinki Kaisaniemi";"-8.5"
"392";"Helsinki Kaisaniemi";"-9.4"
"402";"Helsinki Kaisaniemi";"-3.9"
"412";"Helsinki Kaisaniemi";"-6.1"
"422";"Helsinki Kaisaniemi";"-10.3"
"432";"Helsinki Kaisaniemi";"-4.3"
"442";"Helsinki Kaisaniemi";"-2.0"
"452";"Helsinki Kaisaniemi";"-1.0"
"462";"Helsinki Kaisaniemi";"2.0"
"472";"Helsinki Kaisaniemi";"4.8"
"482";"Helsinki Kaisaniemi";"2.0"
"492";"Helsinki Kaisaniemi";"1.4"
"502";"Helsinki Kaisaniemi";"-4.9"
"512";"Helsinki Kaisaniemi";"-7.5"
"522";"Helsinki Kaisaniemi";"-2.9"
"532";"Helsinki Kaisaniemi";"-0.8"
"542";"Helsinki Kaisaniemi";"-5.4"
"552";"Helsinki Kaisaniemi";"-1.8"
"562";"Helsinki Kaisaniemi";"0.7"
"572";"Helsinki Kaisaniemi";"0.3"
"582";"Helsinki Kaisaniemi";"-4.3"
"592";"Helsinki Kaisaniemi";"-7.1"
"602";"Helsinki Kaisaniemi";"-6.2"
"612";"Helsinki Kaisaniemi";"-4.7"
"622";"Helsinki Kaisaniemi";"-0.4"
"632";"Helsinki Kaisaniemi";"0.4"
"642";"Helsinki Kaisaniemi";"1.3"
"652";"Helsinki Kaisaniemi";"0.0"
"662";"Helsinki Kaisaniemi";"0.7"
"672";"Helsinki Kaisaniemi";"-2.3"
"682";"Helsinki Kaisaniemi";"-6.6"
"692";"Helsinki Kaisaniemi";"-7.3"
"702";"Helsinki Kaisaniemi";"-8.7"
"712";"Helsinki Kaisaniemi";"-8.5"
"722";"Helsinki Kaisaniemi";"-8.2"
"732";"Helsinki Kaisaniemi";"-3.1"
"742";"Helsinki Kaisaniemi";"1.4"
"752";"Helsinki Kaisaniemi";"0.5"
"762";"Helsinki Kaisaniemi";"0.6"
"772";"Helsinki Kaisaniemi";"1.6"
"782";"Helsinki Kaisaniemi";"0.9"
"792";"Helsinki Kaisaniemi";"0.4"
"802";"Helsinki Kaisaniemi";"1.4"
"812";"Helsinki Kaisaniemi";"1.2"
"822";"Helsinki Kaisaniemi";"1.2"
"832";"Helsinki Kaisaniemi";"1.3"
"842";"Helsinki Kaisaniemi";"1.9"
"852";"Helsinki Kaisaniemi";"0.5"
"862";"Helsinki Kaisaniemi";"1.0"
"872";"Helsinki Kaisaniemi";"1.1"
"882";"Helsinki Kaisaniemi";"0.0"
"892";"Helsinki Kaisaniemi";"-1.0"
"902";"Helsinki Kaisaniemi";"0.6"
"912";"Helsinki Kaisaniemi";"2.5"
"922";"Helsinki Kaisaniemi";"0.9"
"932";"Helsinki Kaisaniemi";"0.1"
"942";"Helsinki Kaisaniemi";"3.0"
"952";"Helsinki Kaisaniemi";"-0.3"
"962";"Helsinki Kaisaniemi";"0.3"
"972";"Helsinki Kaisaniemi";"-0.6"
"982";"Helsinki Kaisaniemi";"3.7"
"992";"Helsinki Kaisaniemi";"-3.5"
"1002";"Helsinki Kaisaniemi";"-2.2"
"1012";"Helsinki Kaisaniemi";"0.1"
"1022";"Helsinki Kaisaniemi";"2.2"
"1032";"Helsinki Kaisaniemi";"2.0"
"1042";"Helsinki Kaisaniemi";"2.2"
"1052";"Helsinki Kaisaniemi";"3.8"
"1062";"Helsinki Kaisaniemi";"7.4"
"1072";"Helsinki Kaisaniemi";"1.6"
"1082";"Helsinki Kaisaniemi";"5.4"
"1092";"Helsinki Kaisaniemi";"4.6"
"1102";"Helsinki Kaisaniemi";"4.1"
"1112";"Helsinki Kaisaniemi";"4.8"
"1122";"Helsinki Kaisaniemi";"6.2"
"1132";"Helsinki Kaisaniemi";"5.0"
"1142";"Helsinki Kaisaniemi";"6.6"
"1152";"Helsinki Kaisaniemi";"5.3"
"1162";"Helsinki Kaisaniemi";"6.8"
"1172";"Helsinki Kaisaniemi";"9.2"
"1182";"Helsinki Kaisaniemi";"9.1"
"1192";"Helsinki Kaisaniemi";"10.0"
"1202";"Helsinki Kaisaniemi";"11.6"
"1212";"Helsinki Kaisaniemi";"12.2"
"1222";"Helsinki Kaisaniemi";"15.8"
"1232";"Helsinki Kaisaniemi";"14.0"
"1242";"Helsinki Kaisaniemi";"15.3"
"1252";"Helsinki Kaisaniemi";"17.2"
"1262";"Helsinki Kaisaniemi";"17.1"
"1272";"Helsinki Kaisaniemi";"19.8"
"1282";"Helsinki Kaisaniemi";"18.1"
"1292";"Helsinki Kaisaniemi";"11.1"
"1302";"Helsinki Kaisaniemi";"11.1"
"1312";"Helsinki Kaisaniemi";"9.7"
"1322";"Helsinki Kaisaniemi";"7.5"
"1332";"Helsinki Kaisaniemi";"8.0"
"1342";"Helsinki Kaisaniemi";"7.4"
"1352";"Helsinki Kaisaniemi";"8.2"
"1362";"Helsinki Kaisaniemi";"11.7"
"1372";"Helsinki Kaisaniemi";"9.9"
"1382";"Helsinki Kaisaniemi";"10.3"
"1392";"Helsinki Kaisaniemi";"10.0"
"1402";"Helsinki Kaisaniemi";"8.6"
"1412";"Helsinki Kaisaniemi";"9.2"
"1422";"Helsinki Kaisaniemi";"9.8"
"1432";"Helsinki Kaisaniemi";"8.5"
"1442";"Helsinki Kaisaniemi";"9.5"
"1452";"Helsinki Kaisaniemi";"8.4"
"1462";"Helsinki Kaisaniemi";"7.4"
"1472";"Helsinki Kaisaniemi";"8.8"
"1482";"Helsinki Kaisaniemi";"8.9"
"1492";"Helsinki Kaisaniemi";"12.0"
"1502";"Helsinki Kaisaniemi";"12.3"
"1512";"Helsinki Kaisaniemi";"13.4"
"1522";"Helsinki Kaisaniemi";"13.9"
"1532";"Helsinki Kaisaniemi";"12.4"
"1542";"Helsinki Kaisaniemi";"11.7"
"1552";"Helsinki Kaisaniemi";"14.1"
"1562";"Helsinki Kaisaniemi";"18.4"
"1572";"Helsinki Kaisaniemi";"17.3"
"1582";"Helsinki Kaisaniemi";"20.5"
"1592";"Helsinki Kaisaniemi";"13.9"
"1602";"Helsinki Kaisaniemi";"15.7"
"1612";"Helsinki Kaisaniemi";"12.1"
"1622";"Helsinki Kaisaniemi";"13.4"
"1632";"Helsinki Kaisaniemi";"13.8"
"1642";"Helsinki Kaisaniemi";"8.4"
"1652";"Helsinki Kaisaniemi";"11.4"
"1662";"Helsinki Kaisaniemi";"13.4"
"1672";"Helsinki Kaisaniemi";"13.8"
"1682";"Helsinki Kaisaniemi";"14.2"
"1692";"Helsinki Kaisaniemi";"17.4"
"1702";"Helsinki Kaisaniemi";"16.5"
"1712";"Helsinki Kaisaniemi";"15.3"
"1722";"Helsinki Kaisaniemi";"14.9"
"1732";"Helsinki Kaisaniemi";"14.1"
"1742";"Helsinki Kaisaniemi";"16.1"
"1752";"Helsinki Kaisaniemi";"18.0"
"1762";"Helsinki Kaisaniemi";"20.4"
"1772";"Helsinki Kaisaniemi";"20.6"
"1782";"Helsinki Kaisaniemi";"20.0"
