"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";2,7
"12";"Helsinki Kaisaniemi";2,2
"22";"Helsinki Kaisaniemi";2,7
"32";"Helsinki Kaisaniemi";0,4
"42";"Helsinki Kaisaniemi";3,9
"52";"Helsinki Kaisaniemi";6,3
"62";"Helsinki Kaisaniemi";-0,6
"72";"Helsinki Kaisaniemi";3,1
"82";"Helsinki Kaisaniemi";-2,3
"92";"Helsinki Kaisaniemi";2,1
"102";"Helsinki Kaisaniemi";-2,3
"112";"Helsinki Kaisaniemi";-1
"122";"Helsinki Kaisaniemi";1,1
"132";"Helsinki Kaisaniemi";-2,2
"142";"Helsinki Kaisaniemi";-1,4
"152";"Helsinki Kaisaniemi";-2,5
"162";"Helsinki Kaisaniemi";-3
"172";"Helsinki Kaisaniemi";-4
"182";"Helsinki Kaisaniemi";-4,9
"192";"Helsinki Kaisaniemi";-5,6
"202";"Helsinki Kaisaniemi";-5,5
"212";"Helsinki Kaisaniemi";-5,9
"222";"Helsinki Kaisaniemi";-4,9
"232";"Helsinki Kaisaniemi";-2,4
"242";"Helsinki Kaisaniemi";1,8
"252";"Helsinki Kaisaniemi";1,9
"262";"Helsinki Kaisaniemi";1,5
"272";"Helsinki Kaisaniemi";-1,4
"282";"Helsinki Kaisaniemi";-3,7
"292";"Helsinki Kaisaniemi";-4
"302";"Helsinki Kaisaniemi";-3,9
"312";"Helsinki Kaisaniemi";-2,8
"322";"Helsinki Kaisaniemi";0,9
"332";"Helsinki Kaisaniemi";1,8
"342";"Helsinki Kaisaniemi";-2,6
"352";"Helsinki Kaisaniemi";1,4
"362";"Helsinki Kaisaniemi";0,8
"372";"Helsinki Kaisaniemi";0,7
"382";"Helsinki Kaisaniemi";-1,5
"392";"Helsinki Kaisaniemi";-2,2
"402";"Helsinki Kaisaniemi";-6,3
"412";"Helsinki Kaisaniemi";-8,6
"422";"Helsinki Kaisaniemi";-2
"432";"Helsinki Kaisaniemi";-1,3
"442";"Helsinki Kaisaniemi";0,9
"452";"Helsinki Kaisaniemi";0,2
"462";"Helsinki Kaisaniemi";0,7
"472";"Helsinki Kaisaniemi";0,7
"482";"Helsinki Kaisaniemi";0,3
"492";"Helsinki Kaisaniemi";0,2
"502";"Helsinki Kaisaniemi";1
"512";"Helsinki Kaisaniemi";-0,2
"522";"Helsinki Kaisaniemi";-3,7
"532";"Helsinki Kaisaniemi";-11
"542";"Helsinki Kaisaniemi";-10,5
"552";"Helsinki Kaisaniemi";-11,3
"562";"Helsinki Kaisaniemi";-12
"572";"Helsinki Kaisaniemi";-11,6
"582";"Helsinki Kaisaniemi";-10,3
"592";"Helsinki Kaisaniemi";-6,7
"602";"Helsinki Kaisaniemi";-8,5
"612";"Helsinki Kaisaniemi";-8,4
"622";"Helsinki Kaisaniemi";-5,4
"632";"Helsinki Kaisaniemi";-0,9
"642";"Helsinki Kaisaniemi";1,2
"652";"Helsinki Kaisaniemi";0,4
"662";"Helsinki Kaisaniemi";-2,2
"672";"Helsinki Kaisaniemi";-3,1
"682";"Helsinki Kaisaniemi";0,3
"692";"Helsinki Kaisaniemi";1,7
"702";"Helsinki Kaisaniemi";-0,5
"712";"Helsinki Kaisaniemi";2,8
"722";"Helsinki Kaisaniemi";-0,2
"732";"Helsinki Kaisaniemi";0,4
"742";"Helsinki Kaisaniemi";2,4
"752";"Helsinki Kaisaniemi";-2,9
"762";"Helsinki Kaisaniemi";-3,6
"772";"Helsinki Kaisaniemi";-5,5
"782";"Helsinki Kaisaniemi";-1,2
"792";"Helsinki Kaisaniemi";-1,2
"802";"Helsinki Kaisaniemi";-1,1
"812";"Helsinki Kaisaniemi";2,7
"822";"Helsinki Kaisaniemi";5,3
"832";"Helsinki Kaisaniemi";3,8
"842";"Helsinki Kaisaniemi";3,8
"852";"Helsinki Kaisaniemi";4,3
"862";"Helsinki Kaisaniemi";2,4
"872";"Helsinki Kaisaniemi";4,4
"882";"Helsinki Kaisaniemi";2,6
"892";"Helsinki Kaisaniemi";2,6
"902";"Helsinki Kaisaniemi";2,6
"912";"Helsinki Kaisaniemi";2,3
"922";"Helsinki Kaisaniemi";2
"932";"Helsinki Kaisaniemi";1,8
"942";"Helsinki Kaisaniemi";2,1
"952";"Helsinki Kaisaniemi";2,1
"962";"Helsinki Kaisaniemi";2,6
"972";"Helsinki Kaisaniemi";2,2
"982";"Helsinki Kaisaniemi";2,3
"992";"Helsinki Kaisaniemi";0,2
"1002";"Helsinki Kaisaniemi";1
"1012";"Helsinki Kaisaniemi";1,6
"1022";"Helsinki Kaisaniemi";1
"1032";"Helsinki Kaisaniemi";3,4
"1042";"Helsinki Kaisaniemi";3
"1052";"Helsinki Kaisaniemi";2,2
"1062";"Helsinki Kaisaniemi";4,3
"1072";"Helsinki Kaisaniemi";4,9
"1082";"Helsinki Kaisaniemi";3,8
"1092";"Helsinki Kaisaniemi";3,8
"1102";"Helsinki Kaisaniemi";6,7
"1112";"Helsinki Kaisaniemi";4
"1122";"Helsinki Kaisaniemi";3,5
"1132";"Helsinki Kaisaniemi";3,1
"1142";"Helsinki Kaisaniemi";4,4
"1152";"Helsinki Kaisaniemi";3,9
"1162";"Helsinki Kaisaniemi";3,4
"1172";"Helsinki Kaisaniemi";3,3
"1182";"Helsinki Kaisaniemi";4,1
"1192";"Helsinki Kaisaniemi";7,4
"1202";"Helsinki Kaisaniemi";6,6
"1212";"Helsinki Kaisaniemi";7
"1222";"Helsinki Kaisaniemi";7,9
"1232";"Helsinki Kaisaniemi";8,5
"1242";"Helsinki Kaisaniemi";6,2
"1252";"Helsinki Kaisaniemi";6,6
"1262";"Helsinki Kaisaniemi";9,2
"1272";"Helsinki Kaisaniemi";6,9
"1282";"Helsinki Kaisaniemi";6,5
"1292";"Helsinki Kaisaniemi";8,9
"1302";"Helsinki Kaisaniemi";10,3
"1312";"Helsinki Kaisaniemi";8,4
"1322";"Helsinki Kaisaniemi";9
"1332";"Helsinki Kaisaniemi";7,3
"1342";"Helsinki Kaisaniemi";7,7
"1352";"Helsinki Kaisaniemi";7,1
"1362";"Helsinki Kaisaniemi";6,3
"1372";"Helsinki Kaisaniemi";7,4
"1382";"Helsinki Kaisaniemi";10,3
"1392";"Helsinki Kaisaniemi";8,3
"1402";"Helsinki Kaisaniemi";13,8
"1412";"Helsinki Kaisaniemi";14,8
"1422";"Helsinki Kaisaniemi";14,6
"1432";"Helsinki Kaisaniemi";14
"1442";"Helsinki Kaisaniemi";11,7
"1452";"Helsinki Kaisaniemi";10,6
"1462";"Helsinki Kaisaniemi";11,6
"1472";"Helsinki Kaisaniemi";13,1
"1482";"Helsinki Kaisaniemi";14,7
"1492";"Helsinki Kaisaniemi";14,4
"1502";"Helsinki Kaisaniemi";16,3
"1512";"Helsinki Kaisaniemi";16,4
"1522";"Helsinki Kaisaniemi";17,5
"1532";"Helsinki Kaisaniemi";17,9
"1542";"Helsinki Kaisaniemi";16,9
"1552";"Helsinki Kaisaniemi";14,8
"1562";"Helsinki Kaisaniemi";16,5
"1572";"Helsinki Kaisaniemi";16,3
"1582";"Helsinki Kaisaniemi";17
"1592";"Helsinki Kaisaniemi";18,2
"1602";"Helsinki Kaisaniemi";16,5
"1612";"Helsinki Kaisaniemi";13,9
"1622";"Helsinki Kaisaniemi";10,9
"1632";"Helsinki Kaisaniemi";12,9
"1642";"Helsinki Kaisaniemi";12,8
"1652";"Helsinki Kaisaniemi";12,8
"1662";"Helsinki Kaisaniemi";12,9
"1672";"Helsinki Kaisaniemi";14,3
"1682";"Helsinki Kaisaniemi";13,2
"1692";"Helsinki Kaisaniemi";13,1
"1702";"Helsinki Kaisaniemi";16
"1712";"Helsinki Kaisaniemi";16,9
"1722";"Helsinki Kaisaniemi";21,6
"1732";"Helsinki Kaisaniemi";18,7
"1742";"Helsinki Kaisaniemi";20,7
"1752";"Helsinki Kaisaniemi";23,2
"1762";"Helsinki Kaisaniemi";22,8
"1772";"Helsinki Kaisaniemi";21,4
"1782";"Helsinki Kaisaniemi";20,1
"1792";"Helsinki Kaisaniemi";18,8
"1802";"Helsinki Kaisaniemi";20
"1812";"Helsinki Kaisaniemi";21,2
"1822";"Helsinki Kaisaniemi";21,4
"1832";"Helsinki Kaisaniemi";20,6
"1842";"Helsinki Kaisaniemi";22,7
"1852";"Helsinki Kaisaniemi";24,4
"1862";"Helsinki Kaisaniemi";25
"1872";"Helsinki Kaisaniemi";23,7
"1882";"Helsinki Kaisaniemi";20,2
"1892";"Helsinki Kaisaniemi";19,2
"1902";"Helsinki Kaisaniemi";18,9
"1912";"Helsinki Kaisaniemi";19,7
"1922";"Helsinki Kaisaniemi";19,8
"1932";"Helsinki Kaisaniemi";20,2
"1942";"Helsinki Kaisaniemi";20,5
"1952";"Helsinki Kaisaniemi";21,7
"1962";"Helsinki Kaisaniemi";21,6
"1972";"Helsinki Kaisaniemi";22,2
"1982";"Helsinki Kaisaniemi";20,5
"1992";"Helsinki Kaisaniemi";20,1
"2002";"Helsinki Kaisaniemi";18,3
"2012";"Helsinki Kaisaniemi";18
"2022";"Helsinki Kaisaniemi";17,5
"2032";"Helsinki Kaisaniemi";17,5
"2042";"Helsinki Kaisaniemi";17,7
"2052";"Helsinki Kaisaniemi";18,1
"2062";"Helsinki Kaisaniemi";19,7
"2072";"Helsinki Kaisaniemi";22,8
"2082";"Helsinki Kaisaniemi";18,4
"2092";"Helsinki Kaisaniemi";17,9
"2102";"Helsinki Kaisaniemi";19,3
"2112";"Helsinki Kaisaniemi";18,5
"2122";"Helsinki Kaisaniemi";19,7
"2132";"Helsinki Kaisaniemi";17,5
"2142";"Helsinki Kaisaniemi";19
"2152";"Helsinki Kaisaniemi";19,6
"2162";"Helsinki Kaisaniemi";19
"2172";"Helsinki Kaisaniemi";18
"2182";"Helsinki Kaisaniemi";18,2
"2192";"Helsinki Kaisaniemi";16,7
"2202";"Helsinki Kaisaniemi";15,3
"2212";"Helsinki Kaisaniemi";14,1
"2222";"Helsinki Kaisaniemi";16,8
"2232";"Helsinki Kaisaniemi";16,5
"2242";"Helsinki Kaisaniemi";16,9
"2252";"Helsinki Kaisaniemi";17,5
"2262";"Helsinki Kaisaniemi";18,5
"2272";"Helsinki Kaisaniemi";22,6
"2282";"Helsinki Kaisaniemi";19,6
"2292";"Helsinki Kaisaniemi";20,6
"2302";"Helsinki Kaisaniemi";17
"2312";"Helsinki Kaisaniemi";15,4
"2322";"Helsinki Kaisaniemi";12,7
"2332";"Helsinki Kaisaniemi";10,9
"2342";"Helsinki Kaisaniemi";10,6
"2352";"Helsinki Kaisaniemi";11,6
"2362";"Helsinki Kaisaniemi";9,9
"2372";"Helsinki Kaisaniemi";8,7
"2382";"Helsinki Kaisaniemi";9,7
"2392";"Helsinki Kaisaniemi";11,7
"2402";"Helsinki Kaisaniemi";11,8
"2412";"Helsinki Kaisaniemi";14,2
"2422";"Helsinki Kaisaniemi";14,3
"2432";"Helsinki Kaisaniemi";13,1
"2442";"Helsinki Kaisaniemi";11,7
"2452";"Helsinki Kaisaniemi";10,5
"2462";"Helsinki Kaisaniemi";11,2
"2472";"Helsinki Kaisaniemi";12,6
"2482";"Helsinki Kaisaniemi";12,7
"2492";"Helsinki Kaisaniemi";10,7
"2502";"Helsinki Kaisaniemi";9,9
"2512";"Helsinki Kaisaniemi";11,8
"2522";"Helsinki Kaisaniemi";8,2
"2532";"Helsinki Kaisaniemi";7,7
"2542";"Helsinki Kaisaniemi";5,3
"2552";"Helsinki Kaisaniemi";7,1
"2562";"Helsinki Kaisaniemi";6,6
"2572";"Helsinki Kaisaniemi";4,5
"2582";"Helsinki Kaisaniemi";6,1
"2592";"Helsinki Kaisaniemi";7
"2602";"Helsinki Kaisaniemi";6,9
"2612";"Helsinki Kaisaniemi";8,2
"2622";"Helsinki Kaisaniemi";8,7
"2632";"Helsinki Kaisaniemi";9,2
"2642";"Helsinki Kaisaniemi";5,8
"2652";"Helsinki Kaisaniemi";6
"2662";"Helsinki Kaisaniemi";6,1
"2672";"Helsinki Kaisaniemi";6,7
"2682";"Helsinki Kaisaniemi";4,6
"2692";"Helsinki Kaisaniemi";5,8
"2702";"Helsinki Kaisaniemi";6,6
"2712";"Helsinki Kaisaniemi";8,9
"2722";"Helsinki Kaisaniemi";10,3
"2732";"Helsinki Kaisaniemi";8,9
"2742";"Helsinki Kaisaniemi";8,3
"2752";"Helsinki Kaisaniemi";8,2
"2762";"Helsinki Kaisaniemi";13,1
"2772";"Helsinki Kaisaniemi";10
"2782";"Helsinki Kaisaniemi";6,3
"2792";"Helsinki Kaisaniemi";8,6
"2802";"Helsinki Kaisaniemi";9
"2812";"Helsinki Kaisaniemi";8,1
"2822";"Helsinki Kaisaniemi";3
"2832";"Helsinki Kaisaniemi";-1
"2842";"Helsinki Kaisaniemi";1,2
"2852";"Helsinki Kaisaniemi";2
"2862";"Helsinki Kaisaniemi";2,5
"2872";"Helsinki Kaisaniemi";3,9
"2882";"Helsinki Kaisaniemi";1,2
"2892";"Helsinki Kaisaniemi";0,5
"2902";"Helsinki Kaisaniemi";-0,4
"2912";"Helsinki Kaisaniemi";-0,7
"2922";"Helsinki Kaisaniemi";-0,8
"2932";"Helsinki Kaisaniemi";0,4
"2942";"Helsinki Kaisaniemi";-3
"2952";"Helsinki Kaisaniemi";-1,7
"2962";"Helsinki Kaisaniemi";-0,8
"2972";"Helsinki Kaisaniemi";5,5
"2982";"Helsinki Kaisaniemi";5,7
"2992";"Helsinki Kaisaniemi";3,4
"3002";"Helsinki Kaisaniemi";4,6
"3012";"Helsinki Kaisaniemi";5
"3022";"Helsinki Kaisaniemi";0,5
"3032";"Helsinki Kaisaniemi";-2,4
"3042";"Helsinki Kaisaniemi";-0,8
"3052";"Helsinki Kaisaniemi";3,3
"3062";"Helsinki Kaisaniemi";2,5
"3072";"Helsinki Kaisaniemi";5,3
"3082";"Helsinki Kaisaniemi";5,8
"3092";"Helsinki Kaisaniemi";5,7
"3102";"Helsinki Kaisaniemi";3,6
"3112";"Helsinki Kaisaniemi";2,1
"3122";"Helsinki Kaisaniemi";6,8
"3132";"Helsinki Kaisaniemi";2,8
"3142";"Helsinki Kaisaniemi";0,6
"3152";"Helsinki Kaisaniemi";0,4
"3162";"Helsinki Kaisaniemi";2,7
"3172";"Helsinki Kaisaniemi";-0,6
"3182";"Helsinki Kaisaniemi";-4,2
"3192";"Helsinki Kaisaniemi";-2,3
"3202";"Helsinki Kaisaniemi";-3,7
"3212";"Helsinki Kaisaniemi";-4,6
"3222";"Helsinki Kaisaniemi";0
"3232";"Helsinki Kaisaniemi";-1
"3242";"Helsinki Kaisaniemi";-7,9
"3252";"Helsinki Kaisaniemi";0,6
"3262";"Helsinki Kaisaniemi";1,2
"3272";"Helsinki Kaisaniemi";-2,7
"3282";"Helsinki Kaisaniemi";-10,9
"3292";"Helsinki Kaisaniemi";-7,9
"3302";"Helsinki Kaisaniemi";-6
"3312";"Helsinki Kaisaniemi";-8,1
"3322";"Helsinki Kaisaniemi";-9,7
"3332";"Helsinki Kaisaniemi";-10,6
"3342";"Helsinki Kaisaniemi";-9
"3352";"Helsinki Kaisaniemi";-11,2
"3362";"Helsinki Kaisaniemi";-2,2
"3372";"Helsinki Kaisaniemi";-0,8
"3382";"Helsinki Kaisaniemi";-11,8
"3392";"Helsinki Kaisaniemi";-16,9
"3402";"Helsinki Kaisaniemi";-18,8
"3412";"Helsinki Kaisaniemi";-22,1
