"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";-12,9
"12";"Helsinki Kaisaniemi";-17,2
"22";"Helsinki Kaisaniemi";-20
"32";"Helsinki Kaisaniemi";-22
"42";"Helsinki Kaisaniemi";-24,6
"52";"Helsinki Kaisaniemi";-26,1
"62";"Helsinki Kaisaniemi";-24
"72";"Helsinki Kaisaniemi";-28,2
"82";"Helsinki Kaisaniemi";-32,5
"92";"Helsinki Kaisaniemi";-32,5
"102";"Helsinki Kaisaniemi";-30,4
"112";"Helsinki Kaisaniemi";-29,9
"122";"Helsinki Kaisaniemi";-24,1
"132";"Helsinki Kaisaniemi";-13,7
"142";"Helsinki Kaisaniemi";-14,5
"152";"Helsinki Kaisaniemi";-13,2
"162";"Helsinki Kaisaniemi";-11,8
"172";"Helsinki Kaisaniemi";-6
"182";"Helsinki Kaisaniemi";-9,5
"192";"Helsinki Kaisaniemi";-3,9
"202";"Helsinki Kaisaniemi";-3,8
"212";"Helsinki Kaisaniemi";-4,5
"222";"Helsinki Kaisaniemi";-9,7
"232";"Helsinki Kaisaniemi";-9,9
"242";"Helsinki Kaisaniemi";-0,6
"252";"Helsinki Kaisaniemi";-13,4
"262";"Helsinki Kaisaniemi";-16,8
"272";"Helsinki Kaisaniemi";-20,7
"282";"Helsinki Kaisaniemi";-20,5
"292";"Helsinki Kaisaniemi";-11,3
"302";"Helsinki Kaisaniemi";-2,8
"312";"Helsinki Kaisaniemi";-4,8
"322";"Helsinki Kaisaniemi";-0,8
"332";"Helsinki Kaisaniemi";-0,9
"342";"Helsinki Kaisaniemi";-0,7
"352";"Helsinki Kaisaniemi";0,8
"362";"Helsinki Kaisaniemi";1,3
"372";"Helsinki Kaisaniemi";-3,7
"382";"Helsinki Kaisaniemi";-11,8
"392";"Helsinki Kaisaniemi";-12,5
"402";"Helsinki Kaisaniemi";-14,5
"412";"Helsinki Kaisaniemi";-11,8
"422";"Helsinki Kaisaniemi";-1,8
"432";"Helsinki Kaisaniemi";-2
"442";"Helsinki Kaisaniemi";0,9
"452";"Helsinki Kaisaniemi";-1,9
"462";"Helsinki Kaisaniemi";-5,1
"472";"Helsinki Kaisaniemi";-4,8
