"";"name1";"measurement"
"2";"Helsinki Kaisaniemi";"-1.1"
"12";"Helsinki Kaisaniemi";"-4.8"
"22";"Helsinki Kaisaniemi";"-4.0"
"32";"Helsinki Kaisaniemi";"-9.8"
"42";"Helsinki Kaisaniemi";"-9.9"
"52";"Helsinki Kaisaniemi";"1.0"
"62";"Helsinki Kaisaniemi";"-2.8"
"72";"Helsinki Kaisaniemi";"-5.0"
"82";"Helsinki Kaisaniemi";"-6.6"
"92";"Helsinki Kaisaniemi";"-13.4"
"102";"Helsinki Kaisaniemi";"-8.6"
"112";"Helsinki Kaisaniemi";"-6.3"
"122";"Helsinki Kaisaniemi";"-8.9"
"132";"Helsinki Kaisaniemi";"-2.8"
"142";"Helsinki Kaisaniemi";"-0.8"
"152";"Helsinki Kaisaniemi";"2.2"
"162";"Helsinki Kaisaniemi";"1.1"
"172";"Helsinki Kaisaniemi";"0.9"
"182";"Helsinki Kaisaniemi";"1.5"
"192";"Helsinki Kaisaniemi";"0.4"
"202";"Helsinki Kaisaniemi";"0.6"
"212";"Helsinki Kaisaniemi";"2.2"
"222";"Helsinki Kaisaniemi";"3.1"
"232";"Helsinki Kaisaniemi";"2.6"
"242";"Helsinki Kaisaniemi";"-0.7"
"252";"Helsinki Kaisaniemi";"1.9"
"262";"Helsinki Kaisaniemi";"1.7"
"272";"Helsinki Kaisaniemi";"0.6"
"282";"Helsinki Kaisaniemi";"-1.2"
"292";"Helsinki Kaisaniemi";"1.3"
"302";"Helsinki Kaisaniemi";"-2.3"
"312";"Helsinki Kaisaniemi";"-0.9"
"322";"Helsinki Kaisaniemi";"0.7"
"332";"Helsinki Kaisaniemi";"0.6"
"342";"Helsinki Kaisaniemi";"-0.6"
"352";"Helsinki Kaisaniemi";"-2.6"
"362";"Helsinki Kaisaniemi";"-6.5"
"372";"Helsinki Kaisaniemi";"1.1"
"382";"Helsinki Kaisaniemi";"0.4"
"392";"Helsinki Kaisaniemi";"0.8"
"402";"Helsinki Kaisaniemi";"-0.5"
"412";"Helsinki Kaisaniemi";"-4.2"
"422";"Helsinki Kaisaniemi";"-3.0"
"432";"Helsinki Kaisaniemi";"-2.9"
"442";"Helsinki Kaisaniemi";"0.1"
"452";"Helsinki Kaisaniemi";"-1.9"
"462";"Helsinki Kaisaniemi";"-5.4"
"472";"Helsinki Kaisaniemi";"-5.3"
"482";"Helsinki Kaisaniemi";"-8.9"
"492";"Helsinki Kaisaniemi";"-10.1"
"502";"Helsinki Kaisaniemi";"-7.6"
"512";"Helsinki Kaisaniemi";"-4.3"
"522";"Helsinki Kaisaniemi";"-4.9"
"532";"Helsinki Kaisaniemi";"-0.4"
"542";"Helsinki Kaisaniemi";"-1.7"
"552";"Helsinki Kaisaniemi";"-0.4"
"562";"Helsinki Kaisaniemi";"-8.5"
"572";"Helsinki Kaisaniemi";"-9.8"
"582";"Helsinki Kaisaniemi";"-8.4"
"592";"Helsinki Kaisaniemi";"-8.3"
"602";"Helsinki Kaisaniemi";"-2.5"
"612";"Helsinki Kaisaniemi";"-0.8"
"622";"Helsinki Kaisaniemi";"-0.2"
"632";"Helsinki Kaisaniemi";"-0.8"
"642";"Helsinki Kaisaniemi";"-1.3"
"652";"Helsinki Kaisaniemi";"-0.1"
"662";"Helsinki Kaisaniemi";"2.0"
"672";"Helsinki Kaisaniemi";"2.9"
"682";"Helsinki Kaisaniemi";"-0.4"
"692";"Helsinki Kaisaniemi";"0.2"
"702";"Helsinki Kaisaniemi";"-1.8"
"712";"Helsinki Kaisaniemi";"-0.1"
"722";"Helsinki Kaisaniemi";"0.4"
"732";"Helsinki Kaisaniemi";"0.7"
"742";"Helsinki Kaisaniemi";"-0.1"
"752";"Helsinki Kaisaniemi";"-1.0"
"762";"Helsinki Kaisaniemi";"-1.8"
"772";"Helsinki Kaisaniemi";"-0.5"
"782";"Helsinki Kaisaniemi";"0.0"
"792";"Helsinki Kaisaniemi";"-1.0"
"802";"Helsinki Kaisaniemi";"-1.0"
"812";"Helsinki Kaisaniemi";"-1.0"
"822";"Helsinki Kaisaniemi";"-1.1"
"832";"Helsinki Kaisaniemi";"-1.2"
"842";"Helsinki Kaisaniemi";"-4.6"
"852";"Helsinki Kaisaniemi";"-6.1"
"862";"Helsinki Kaisaniemi";"-7.0"
"872";"Helsinki Kaisaniemi";"-7.8"
"882";"Helsinki Kaisaniemi";"-7.7"
"892";"Helsinki Kaisaniemi";"-7.9"
"902";"Helsinki Kaisaniemi";"-7.0"
"912";"Helsinki Kaisaniemi";"-5.9"
"922";"Helsinki Kaisaniemi";"-5.4"
"932";"Helsinki Kaisaniemi";"-3.2"
"942";"Helsinki Kaisaniemi";"-1.0"
"952";"Helsinki Kaisaniemi";"-0.7"
"962";"Helsinki Kaisaniemi";"-0.3"
"972";"Helsinki Kaisaniemi";"-0.2"
"982";"Helsinki Kaisaniemi";"1.1"
"992";"Helsinki Kaisaniemi";"-0.2"
"1002";"Helsinki Kaisaniemi";"0.8"
"1012";"Helsinki Kaisaniemi";"1.3"
"1022";"Helsinki Kaisaniemi";"0.3"
"1032";"Helsinki Kaisaniemi";"-1.6"
"1042";"Helsinki Kaisaniemi";"-0.2"
"1052";"Helsinki Kaisaniemi";"3.3"
"1062";"Helsinki Kaisaniemi";"3.8"
"1072";"Helsinki Kaisaniemi";"5.5"
"1082";"Helsinki Kaisaniemi";"0.4"
"1092";"Helsinki Kaisaniemi";"2.2"
"1102";"Helsinki Kaisaniemi";"3.1"
"1112";"Helsinki Kaisaniemi";"6.3"
"1122";"Helsinki Kaisaniemi";"4.8"
"1132";"Helsinki Kaisaniemi";"6.4"
"1142";"Helsinki Kaisaniemi";"5.0"
"1152";"Helsinki Kaisaniemi";"3.0"
"1162";"Helsinki Kaisaniemi";"3.4"
"1172";"Helsinki Kaisaniemi";"4.3"
"1182";"Helsinki Kaisaniemi";"5.1"
"1192";"Helsinki Kaisaniemi";"1.5"
"1202";"Helsinki Kaisaniemi";"2.3"
"1212";"Helsinki Kaisaniemi";"2.7"
"1222";"Helsinki Kaisaniemi";"2.8"
"1232";"Helsinki Kaisaniemi";"4.6"
"1242";"Helsinki Kaisaniemi";"4.6"
"1252";"Helsinki Kaisaniemi";"2.5"
"1262";"Helsinki Kaisaniemi";"2.7"
"1272";"Helsinki Kaisaniemi";"3.8"
"1282";"Helsinki Kaisaniemi";"6.2"
"1292";"Helsinki Kaisaniemi";"6.9"
"1302";"Helsinki Kaisaniemi";"5.2"
"1312";"Helsinki Kaisaniemi";"6.7"
"1322";"Helsinki Kaisaniemi";"9.8"
"1332";"Helsinki Kaisaniemi";"12.0"
"1342";"Helsinki Kaisaniemi";"15.5"
"1352";"Helsinki Kaisaniemi";"15.6"
"1362";"Helsinki Kaisaniemi";"15.9"
"1372";"Helsinki Kaisaniemi";"15.2"
"1382";"Helsinki Kaisaniemi";"15.1"
"1392";"Helsinki Kaisaniemi";"10.9"
"1402";"Helsinki Kaisaniemi";"11.1"
"1412";"Helsinki Kaisaniemi";"6.1"
"1422";"Helsinki Kaisaniemi";"5.0"
"1432";"Helsinki Kaisaniemi";"4.0"
"1442";"Helsinki Kaisaniemi";"5.1"
"1452";"Helsinki Kaisaniemi";"3.7"
"1462";"Helsinki Kaisaniemi";"8.7"
"1472";"Helsinki Kaisaniemi";"10.9"
"1482";"Helsinki Kaisaniemi";"11.7"
"1492";"Helsinki Kaisaniemi";"12.8"
"1502";"Helsinki Kaisaniemi";"11.6"
"1512";"Helsinki Kaisaniemi";"9.4"
"1522";"Helsinki Kaisaniemi";"9.2"
"1532";"Helsinki Kaisaniemi";"10.1"
"1542";"Helsinki Kaisaniemi";"11.2"
"1552";"Helsinki Kaisaniemi";"11.2"
"1562";"Helsinki Kaisaniemi";"13.7"
"1572";"Helsinki Kaisaniemi";"15.3"
"1582";"Helsinki Kaisaniemi";"16.0"
"1592";"Helsinki Kaisaniemi";"14.3"
"1602";"Helsinki Kaisaniemi";"13.6"
"1612";"Helsinki Kaisaniemi";"11.6"
"1622";"Helsinki Kaisaniemi";"11.7"
"1632";"Helsinki Kaisaniemi";"11.7"
"1642";"Helsinki Kaisaniemi";"12.2"
"1652";"Helsinki Kaisaniemi";"13.6"
"1662";"Helsinki Kaisaniemi";"12.1"
"1672";"Helsinki Kaisaniemi";"12.9"
"1682";"Helsinki Kaisaniemi";"11.6"
"1692";"Helsinki Kaisaniemi";"11.9"
"1702";"Helsinki Kaisaniemi";"15.8"
"1712";"Helsinki Kaisaniemi";"18.7"
"1722";"Helsinki Kaisaniemi";"13.9"
"1732";"Helsinki Kaisaniemi";"12.5"
"1742";"Helsinki Kaisaniemi";"12.9"
"1752";"Helsinki Kaisaniemi";"8.7"
"1762";"Helsinki Kaisaniemi";"10.4"
"1772";"Helsinki Kaisaniemi";"11.5"
"1782";"Helsinki Kaisaniemi";"14.8"
"1792";"Helsinki Kaisaniemi";"18.1"
"1802";"Helsinki Kaisaniemi";"17.0"
"1812";"Helsinki Kaisaniemi";"18.4"
"1822";"Helsinki Kaisaniemi";"20.7"
"1832";"Helsinki Kaisaniemi";"20.9"
"1842";"Helsinki Kaisaniemi";"21.8"
"1852";"Helsinki Kaisaniemi";"22.4"
"1862";"Helsinki Kaisaniemi";"21.7"
"1872";"Helsinki Kaisaniemi";"21.3"
"1882";"Helsinki Kaisaniemi";"22.9"
"1892";"Helsinki Kaisaniemi";"22.3"
"1902";"Helsinki Kaisaniemi";"19.0"
"1912";"Helsinki Kaisaniemi";"22.1"
"1922";"Helsinki Kaisaniemi";"21.0"
"1932";"Helsinki Kaisaniemi";"20.0"
"1942";"Helsinki Kaisaniemi";"17.8"
"1952";"Helsinki Kaisaniemi";"15.1"
"1962";"Helsinki Kaisaniemi";"17.5"
"1972";"Helsinki Kaisaniemi";"19.8"
"1982";"Helsinki Kaisaniemi";"18.8"
"1992";"Helsinki Kaisaniemi";"19.5"
"2002";"Helsinki Kaisaniemi";"18.7"
"2012";"Helsinki Kaisaniemi";"19.3"
"2022";"Helsinki Kaisaniemi";"19.3"
"2032";"Helsinki Kaisaniemi";"17.8"
"2042";"Helsinki Kaisaniemi";"17.2"
"2052";"Helsinki Kaisaniemi";"14.4"
"2062";"Helsinki Kaisaniemi";"16.3"
"2072";"Helsinki Kaisaniemi";"15.9"
"2082";"Helsinki Kaisaniemi";"17.3"
"2092";"Helsinki Kaisaniemi";"16.5"
"2102";"Helsinki Kaisaniemi";"17.1"
"2112";"Helsinki Kaisaniemi";"19.3"
"2122";"Helsinki Kaisaniemi";"19.4"
"2132";"Helsinki Kaisaniemi";"19.8"
"2142";"Helsinki Kaisaniemi";"19.3"
"2152";"Helsinki Kaisaniemi";"17.3"
"2162";"Helsinki Kaisaniemi";"16.7"
"2172";"Helsinki Kaisaniemi";"21.6"
"2182";"Helsinki Kaisaniemi";"18.7"
"2192";"Helsinki Kaisaniemi";"20.2"
"2202";"Helsinki Kaisaniemi";"18.5"
"2212";"Helsinki Kaisaniemi";"20.3"
